#G1	G2	K	sketchsize	ANI	WJI	JI	Mash	Dash1	SM	BD8	BD1	SS8	SS1	FSS8	FSS1	PMH8Exact	PMH8-50000000	PMH1Exact	PMH1-50000000
../fasta/ref/bacteria/69/70/GCF_005670695.1_ASM567069v1_genomic.fna.gz	../fasta/ref/bacteria/11/31/GCF_010731115.1_ASM1073111v1_genomic.fna.gz	21	131072	88.6842	0.059250362	0.059062067	0.057617188	0.0624123	0.058	0.06738281	0.06591797	0.055664062	0.06098953	0.053222656	0.059900362	0.064941406	0.096191406	0.07022059	0.10484069
../fasta/ref/bacteria/69/70/GCF_900170695.1_Hermans-110_genomic.fna.gz	../fasta/ref/bacteria/69/43/GCF_003143695.2_ASM314369v2_genomic.fna.gz	21	131072	86.6667	0.04578003	0.045307253	0.044921875	0.0522097	0.045	0.04345703	0.047424316	0.044433594	0.04603146	0.03955078	0.04417797	0.038085938	0.06591797	0.057843138	0.07003676
../fasta/ref/bacteria/69/43/GCF_023743695.1_ASM2374369v1_genomic.fna.gz	../fasta/ref/bacteria/69/63/GCF_001663695.1_ASM166369v1_genomic.fna.gz	21	131072	98.4582	0.025644891	0.025635526	0.027832031	0.0183388	0.028	0.024414062	0.02911377	0.026855469	0.026286287	0.024414062	0.024573354	0.027832031	0.052246094	0.037806373	0.06341912
../fasta/ref/bacteria/69/85/GCF_003385695.1_ASM338569v1_genomic.fna.gz	../fasta/ref/bacteria/34/04/GCF_900104345.1_IMG-taxon_2623620614_annotated_assembly_genomic.fna.gz	21	131072	88.8645	0.07021289	0.07007592	0.07861328	0.0686539	0.079	0.072753906	0.07373047	0.060058594	0.07017578	0.07861328	0.071625754	0.072753906	0.10058594	0.08002451	0.104718134
../fasta/ref/bacteria/69/83/GCF_000383695.1_ASM38369v1_genomic.fna.gz	../fasta/ref/bacteria/34/77/GCF_000377345.1_ASM37734v1_genomic.fna.gz	21	131072	85.6367	0.051257093	0.05000592	0.056152344	0.0630783	0.056	0.05078125	0.05090332	0.05126953	0.04916541	0.047851562	0.048559006	0.057128906	0.068847656	0.058517158	0.0810049
../fasta/ref/bacteria/69/53/GCF_016653695.1_ASM1665369v1_genomic.fna.gz	../fasta/ref/bacteria/69/50/GCF_002850695.3_ASM285069v3_genomic.fna.gz	21	131072	88.7708	0.069652565	0.058931112	0.06689453	0.0614719	0.067	0.07324219	0.06640625	0.07080078	0.063594036	0.07080078	0.06322077	0.06347656	0.09033203	0.07113971	0.099509805
../fasta/ref/bacteria/69/51/GCF_019351695.1_ASM1935169v1_genomic.fna.gz	../fasta/ref/bacteria/69/27/GCF_016427695.1_ASM1642769v1_genomic.fna.gz	21	131072	87.6363	0.06124317	0.06062397	0.060058594	0.0692485	0.06	0.060058594	0.064453125	0.06542969	0.05937811	0.06201172	0.06102137	0.057617188	0.09765625	0.071262255	0.1038603
../fasta/ref/bacteria/69/51/GCF_017151695.1_ASM1715169v1_genomic.fna.gz	../fasta/ref/bacteria/27/31/GCF_009931275.1_ASM993127v1_genomic.fna.gz	21	131072	82.9763	0.032385226	0.031723358	0.028808594	0.0317974	0.029	0.03564453	0.03692627	0.03515625	0.03074324	0.03466797	0.034198724	0.034179688	0.052734375	0.042218138	0.06911765
../fasta/ref/bacteria/69/27/GCF_016027695.1_ASM1602769v1_genomic.fna.gz	../fasta/ref/bacteria/69/75/GCF_900075695.1_11983_6_30_genomic.fna.gz	21	131072	88.4157	0.064271055	0.063539624	0.060058594	0.0599041	0.06	0.06201172	0.06970215	0.067871094	0.06573225	0.06933594	0.067173995	0.061523438	0.09423828	0.07095588	0.10373774
../fasta/ref/bacteria/69/75/GCF_019775695.1_ASM1977569v1_genomic.fna.gz	../fasta/ref/bacteria/69/73/GCF_017973695.1_ASM1797369v1_genomic.fna.gz	21	131072	88.416	0.06266491	0.059902046	0.056640625	0.0680794	0.057	0.05419922	0.06585693	0.06640625	0.060058437	0.064453125	0.06212628	0.07080078	0.11376953	0.074448526	0.1120098
../fasta/ref/bacteria/69/78/GCF_017378695.1_ASM1737869v1_genomic.fna.gz	../fasta/ref/bacteria/34/41/GCF_003841345.1_ASM384134v1_genomic.fna.gz	21	131072	87.6564	0.05578679	0.054845985	0.05908203	0.0522259	0.059	0.05810547	0.060791016	0.06591797	0.0597873	0.056152344	0.057642274	0.045898438	0.06591797	0.06384804	0.07824755
../fasta/ref/bacteria/69/46/GCF_001746695.1_ASM174669v1_genomic.fna.gz	../fasta/ref/bacteria/69/01/GCF_016801695.1_ASM1680169v1_genomic.fna.gz	21	131072	89.6803	0.07011454	0.0682409	0.07421875	0.0721617	0.074	0.07421875	0.07800293	0.07763672	0.07916956	0.05908203	0.07012996	0.053710938	0.087890625	0.080085784	0.10655637
../fasta/ref/bacteria/69/41/GCF_014841695.1_ASM1484169v1_genomic.fna.gz	../fasta/ref/bacteria/80/41/GCF_014841805.1_ASM1484180v1_genomic.fna.gz	21	131072	89.2661	0.07094003	0.0699997	0.063964844	0.068928	0.064	0.080078125	0.074401855	0.064941406	0.06987019	0.0625	0.06919285	0.07519531	0.08886719	0.080637254	0.108333334
../fasta/ref/bacteria/69/80/GCF_007680695.1_ASM768069v1_genomic.fna.gz	../fasta/ref/bacteria/69/70/GCF_022570695.1_ASM2257069v1_genomic.fna.gz	21	131072	88.7769	0.07600373	0.07498437	0.071777344	0.0762733	0.072	0.08496094	0.08300781	0.08544922	0.07893689	0.08544922	0.07728716	0.07080078	0.09667969	0.083333336	0.105514705
../fasta/ref/bacteria/69/75/GCF_002075695.1_ASM207569v1_genomic.fna.gz	../fasta/ref/bacteria/69/78/GCF_002978695.1_ASM297869v1_genomic.fna.gz	21	131072	89.6561	0.079282254	0.07839335	0.08154297	0.0726005	0.082	0.07373047	0.08013916	0.07080078	0.076235	0.08886719	0.07819496	0.07861328	0.09667969	0.090441175	0.11746324
../fasta/ref/bacteria/69/43/GCF_003443695.1_ASM344369v1_genomic.fna.gz	../fasta/ref/bacteria/37/09/GCF_900109375.1_IMG-taxon_2622736580_annotated_assembly_genomic.fna.gz	21	131072	88.2704	0.07599405	0.075731255	0.07763672	0.0705571	0.078	0.078125	0.080566406	0.07470703	0.079241954	0.088378906	0.07618329	0.075683594	0.10449219	0.08639706	0.11807598
../fasta/ref/bacteria/69/41/GCF_020341695.1_ASM2034169v1_genomic.fna.gz	../fasta/ref/bacteria/69/48/GCF_015548695.1_ASM1554869v1_genomic.fna.gz	21	131072	88.6417	0.072103314	0.07189427	0.07128906	0.0771315	0.071	0.06640625	0.07788086	0.06738281	0.074313454	0.08544922	0.0749357	0.07128906	0.10253906	0.080269605	0.117585786
../fasta/ref/bacteria/69/41/GCF_014141695.1_ASM1414169v1_genomic.fna.gz	../fasta/ref/bacteria/85/14/GCF_022214855.1_ASM2221485v1_genomic.fna.gz	21	131072	87.5721	0.05704833	0.05656984	0.061035156	0.0739701	0.061	0.05810547	0.0625	0.06201172	0.06044794	0.057617188	0.060000714	0.041503906	0.076171875	0.056985293	0.090441175
../fasta/ref/bacteria/69/14/GCF_001814695.1_ASM181469v1_genomic.fna.gz	../fasta/ref/bacteria/37/74/GCF_001074375.1_ASM107437v1_genomic.fna.gz	21	131072	89.0685	0.074109115	0.07403758	0.06738281	0.06739	0.067	0.080566406	0.07940674	0.06591797	0.07024834	0.07470703	0.075940646	0.07519531	0.08300781	0.084803924	0.09767157
../fasta/ref/bacteria/69/60/GCF_902460695.1_2010-33561_genomic.fna.gz	../fasta/ref/bacteria/69/48/GCF_003048695.2_ASM304869v2_genomic.fna.gz	21	131072	88.7133	0.07094735	0.06934298	0.067871094	0.0708673	0.068	0.07910156	0.076538086	0.072753906	0.07044832	0.080566406	0.07147686	0.059570312	0.07421875	0.07383578	0.09368873
../fasta/ref/bacteria/69/60/GCF_002760695.1_ASM276069v1_genomic.fna.gz	../fasta/ref/bacteria/69/68/GCF_014168695.1_ASM1416869v1_genomic.fna.gz	21	131072	89.0468	0.076644726	0.076303616	0.06738281	0.073246	0.067	0.064453125	0.081848145	0.084472656	0.07741111	0.072753906	0.073151164	0.07519531	0.09863281	0.087438725	0.1060049
../fasta/ref/bacteria/69/63/GCF_004363695.1_ASM436369v1_genomic.fna.gz	../fasta/ref/bacteria/83/59/GCF_003259835.1_ASM325983v1_genomic.fna.gz	21	131072	88.9113	0.073140875	0.07288593	0.07861328	0.077985	0.079	0.068847656	0.08001709	0.07763672	0.073187776	0.08544922	0.07587564	0.07763672	0.08154297	0.08241422	0.09583333
../fasta/ref/bacteria/69/31/GCF_019931695.1_ASM1993169v1_genomic.fna.gz	../fasta/ref/bacteria/69/94/GCF_000694695.1_Kleb_pneu_MGH_73_V1_genomic.fna.gz	21	131072	86.883	0.061769493	0.059905186	0.06298828	0.0686012	0.063	0.05517578	0.06384277	0.068359375	0.059505515	0.05859375	0.061201796	0.057617188	0.0859375	0.06966912	0.10330883
../fasta/ref/bacteria/69/11/GCF_001811695.1_ASM181169v1_genomic.fna.gz	../fasta/ref/bacteria/69/33/GCF_019733695.1_ASM1973369v1_genomic.fna.gz	21	131072	89.2838	0.08286307	0.082587965	0.087890625	0.0717488	0.088	0.08105469	0.08703613	0.08984375	0.08041501	0.096191406	0.08290859	0.07910156	0.10595703	0.09503677	0.12487745
../fasta/ref/bacteria/69/49/GCF_001549695.1_ASM154969v1_genomic.fna.gz	../fasta/ref/bacteria/69/87/GCF_001887695.1_ASM188769v1_genomic.fna.gz	21	131072	90.4452	0.081664436	0.077823274	0.072753906	0.0933869	0.073	0.079589844	0.08685303	0.08203125	0.08209809	0.08935547	0.08464469	0.07861328	0.12548828	0.08786765	0.12708333
../fasta/ref/bacteria/69/17/GCF_005217695.1_ASM521769v1_genomic.fna.gz	../fasta/ref/bacteria/69/65/GCF_002565695.1_ASM256569v1_genomic.fna.gz	21	131072	90.6914	0.09448533	0.09422777	0.103027344	0.092913	0.103	0.09277344	0.097473145	0.087890625	0.09515066	0.0859375	0.09285856	0.10253906	0.12646484	0.10447304	0.13584559
../fasta/ref/bacteria/69/82/GCF_000782695.1_ASM78269v1_genomic.fna.gz	../fasta/ref/bacteria/69/07/GCF_000807695.1_ASM80769v3_genomic.fna.gz	21	131072	91.1225	0.09683348	0.09640763	0.10839844	0.100317	0.108	0.10205078	0.101501465	0.09814453	0.09384151	0.09326172	0.09994191	0.09667969	0.12548828	0.103615195	0.12873775
../fasta/ref/bacteria/69/82/GCF_006382695.1_ASM638269v1_genomic.fna.gz	../fasta/ref/bacteria/69/23/GCF_020223695.1_ASM2022369v1_genomic.fna.gz	21	131072	86.0444	0.07617763	0.07580184	0.08984375	0.0796512	0.09	0.07763672	0.07513428	0.068359375	0.07748262	0.06933594	0.07665572	0.07373047	0.11425781	0.084987745	0.11862745
../fasta/ref/bacteria/69/23/GCF_002123695.1_ASM212369v1_genomic.fna.gz	../fasta/ref/bacteria/69/26/GCF_900126695.1_17175_3_36_genomic.fna.gz	21	131072	88.6536	0.0852332	0.08391764	0.079589844	0.0840014	0.08	0.0859375	0.09185791	0.08544922	0.08517977	0.088378906	0.08359143	0.07128906	0.096191406	0.08890931	0.10998774
../fasta/ref/bacteria/69/72/GCF_000772695.1_NCPPB1241v1_genomic.fna.gz	../fasta/ref/bacteria/69/96/GCF_003296695.1_ASM329669v1_genomic.fna.gz	21	131072	91.2341	0.10069134	0.1002196	0.10839844	0.111134	0.108	0.092285156	0.10571289	0.10107422	0.10132236	0.103515625	0.104902856	0.095214844	0.115234375	0.1064951	0.13370098
../fasta/ref/bacteria/69/45/GCF_011045695.1_ASM1104569v1_genomic.fna.gz	../fasta/ref/bacteria/80/90/GCF_017490805.1_ASM1749080v1_genomic.fna.gz	21	131072	90.2086	0.08698163	0.08547535	0.07910156	0.0831503	0.079	0.084472656	0.089660645	0.075683594	0.086700365	0.08105469	0.08894521	0.08691406	0.109375	0.09669118	0.12254902
../fasta/ref/bacteria/69/40/GCF_014640695.1_ASM1464069v1_genomic.fna.gz	../fasta/ref/bacteria/44/16/GCF_900116445.1_IMG-taxon_2671180117_annotated_assembly_genomic.fna.gz	21	131072	91.2985	0.089860305	0.08938527	0.091308594	0.0801946	0.091	0.10546875	0.095947266	0.08984375	0.089290425	0.09863281	0.09046219	0.091796875	0.13769531	0.09748775	0.14509805
../fasta/ref/bacteria/69/94/GCF_900094695.1_ASM90009469v1_genomic.fna.gz	../fasta/ref/bacteria/69/71/GCF_002571695.1_ASM257169v1_genomic.fna.gz	21	131072	90.0414	0.08918987	0.08830476	0.09472656	0.0905332	0.095	0.07861328	0.089538574	0.100097656	0.08959584	0.08984375	0.08889508	0.07910156	0.10644531	0.09773284	0.1317402
../fasta/ref/bacteria/69/08/GCF_003408695.1_ASM340869v1_genomic.fna.gz	../fasta/ref/bacteria/69/08/GCF_001008695.1_ASM100869v1_genomic.fna.gz	21	131072	91.5018	0.10724398	0.10678552	0.107421875	0.117946	0.107	0.12060547	0.11480713	0.09472656	0.10983983	0.111328125	0.10439989	0.10449219	0.1538086	0.118872546	0.14699756
../fasta/ref/bacteria/69/51/GCF_002551695.1_ASM255169v1_genomic.fna.gz	../fasta/ref/bacteria/69/21/GCF_002021695.1_ASM202169v1_genomic.fna.gz	21	131072	91.2612	0.104822725	0.104366176	0.11328125	0.104081	0.113	0.103515625	0.10998535	0.09863281	0.10492507	0.10058594	0.10212418	0.09765625	0.1381836	0.11764706	0.14595588
../fasta/ref/bacteria/69/78/GCF_015278695.1_ASM1527869v1_genomic.fna.gz	../fasta/ref/bacteria/69/73/GCF_019973695.1_ASM1997369v1_genomic.fna.gz	21	131072	91.6262	0.11234729	0.111440726	0.107910156	0.113653	0.108	0.12060547	0.11932373	0.11035156	0.111006565	0.123535156	0.11774965	0.10498047	0.1328125	0.11966912	0.14344363
../fasta/ref/bacteria/69/41/GCF_001641695.1_ASM164169v1_genomic.fna.gz	../fasta/ref/bacteria/63/41/GCF_001641635.1_ASM164163v1_genomic.fna.gz	21	131072	91.0747	0.10662849	0.103821106	0.10107422	0.107845	0.101	0.106933594	0.1116333	0.115234375	0.10737914	0.119140625	0.1142464	0.107910156	0.14355469	0.11973039	0.14871323
../fasta/ref/bacteria/69/19/GCF_001419695.1_ASM141969v1_genomic.fna.gz	../fasta/ref/bacteria/69/29/GCF_000829695.1_ASM82969v1_genomic.fna.gz	21	131072	91.3063	0.09860164	0.09818018	0.096191406	0.103401	0.096	0.0859375	0.09844971	0.10546875	0.10249046	0.10546875	0.105041206	0.09375	0.15234375	0.10827206	0.14148284
../fasta/ref/bacteria/69/68/GCF_003468695.1_ASM346869v1_genomic.fna.gz	../fasta/ref/bacteria/69/74/GCF_910574695.1_MGBC000077_genomic.fna.gz	21	131072	90.7281	0.08894162	0.08862138	0.09375	0.0921817	0.094	0.087890625	0.09472656	0.08886719	0.08935382	0.09375	0.08873341	0.08544922	0.1303711	0.102512255	0.12536764
../fasta/ref/bacteria/69/82/GCF_001582695.1_ASM158269v1_genomic.fna.gz	../fasta/ref/bacteria/69/90/GCF_001590695.1_ASM159069v1_genomic.fna.gz	21	131072	90.9931	0.10624387	0.1058316	0.114746094	0.113429	0.115	0.10644531	0.10882568	0.10449219	0.10807631	0.10546875	0.114256345	0.109375	0.119628906	0.11770833	0.1314951
../fasta/ref/bacteria/69/23/GCF_004123695.1_ASM412369v1_genomic.fna.gz	../fasta/ref/bacteria/34/65/GCF_016865345.1_ASM1686534v1_genomic.fna.gz	21	131072	90.8179	0.103908986	0.10353114	0.09716797	0.11728	0.097	0.103515625	0.1038208	0.10839844	0.105904266	0.103027344	0.10997802	0.09863281	0.12011719	0.11556373	0.13596813
../fasta/ref/bacteria/69/77/GCF_900077695.1_11983_7_7_genomic.fna.gz	../fasta/ref/bacteria/69/57/GCF_001057695.1_ASM105769v1_genomic.fna.gz	21	131072	91.6153	0.11446531	0.11392043	0.107910156	0.108739	0.108	0.12451172	0.12017822	0.12451172	0.11703781	0.123046875	0.11874087	0.115722656	0.12792969	0.12273284	0.14080882
../fasta/ref/bacteria/69/45/GCF_015845695.1_ASM1584569v1_genomic.fna.gz	../fasta/ref/bacteria/69/99/GCF_002199695.1_ASM219969v1_genomic.fna.gz	21	131072	91.6104	0.111555085	0.1106324	0.12451172	0.118178	0.125	0.10986328	0.11590576	0.10546875	0.116704784	0.11376953	0.11117276	0.11328125	0.15185547	0.119791664	0.14178921
../fasta/ref/bacteria/69/85/GCF_002585695.1_ASM258569v1_genomic.fna.gz	../fasta/ref/bacteria/69/88/GCF_002588695.1_ASM258869v1_genomic.fna.gz	21	131072	91.6248	0.11824756	0.11765424	0.10644531	0.112596	0.106	0.123535156	0.12200928	0.11035156	0.11922476	0.125	0.119307786	0.114746094	0.13574219	0.12806372	0.15281862
../fasta/ref/bacteria/69/53/GCF_003253695.1_ASM325369v1_genomic.fna.gz	../fasta/ref/bacteria/37/45/GCF_001945375.1_ASM194537v1_genomic.fna.gz	21	131072	91.7342	0.12256217	0.12158149	0.119628906	0.132818	0.12	0.12402344	0.12231445	0.12402344	0.12680322	0.11376953	0.121226594	0.12109375	0.13623047	0.1314951	0.1516544
../fasta/ref/bacteria/69/08/GCF_003008695.1_ASM300869v1_genomic.fna.gz	../fasta/ref/bacteria/80/16/GCF_900416805.1_ART1_genomic.fna.gz	21	131072	92.0183	0.124974065	0.124624334	0.12548828	0.124475	0.125	0.111328125	0.12908936	0.13720703	0.12705013	0.12695312	0.1222062	0.13183594	0.14697266	0.13327205	0.1516544
