#G1	G2	K	sketchsize	ANI	WJI	JI	Mash	Dash1	SM	BD8	BD1	SS8	SS1	FSS8	FSS1	PMH8Exact	PMH8-50000000	PMH1Exact	PMH1-50000000
../fasta/ref/bacteria/69/02/GCF_004102695.1_ASM410269v1_genomic.fna.gz	../fasta/ref/bacteria/02/21/GCF_900221025.1_IMG-taxon_2671180026_annotated_assembly_genomic.fna.gz	31	32768	85.3477	0.019425176	0.019301686	0.025390625	0.0377588	0.025	0.02734375	0.02319336	0.01953125	0.021333354	0.04296875	0.020016627	0.01953125	0.0546875	0.028921569	0.05759804
../fasta/ref/bacteria/69/02/GCF_014202695.1_ASM1420269v1_genomic.fna.gz	../fasta/ref/bacteria/05/38/GCF_000238055.2_Oribacterium_sp_ACB1_V2_genomic.fna.gz	31	32768	81.8493	0.011737534	0.011410692	0.0078125	0.0423589	0.008	0.013671875	0.015136719	0.0078125	0.006941743	0.0078125	0.0098176	0.01171875	0.02734375	0.026715687	0.037009805
../fasta/ref/bacteria/69/02/GCF_003602695.1_ASM360269v1_genomic.fna.gz	../fasta/ref/bacteria/69/60/GCF_015560695.1_ASM1556069v1_genomic.fna.gz	31	32768	80.8999	0.01234494	0.012231368	0.0078125	0.0287834	0.008	0.00390625	0.013916016	0.0078125	0.011563741	0.013671875	0.014403381	0.015625	0.064453125	0.025735294	0.069362745
../fasta/ref/bacteria/69/02/GCF_023702695.1_ASM2370269v1_genomic.fna.gz	../fasta/ref/bacteria/69/09/GCF_022809695.1_ASM2280969v1_genomic.fna.gz	31	32768	82.8878	0.01374409	0.010573184	0.00390625	0.0113059	0.004	0.01171875	0.013916016	0.005859375	0.004974877	0.01171875	0.008892033	0.015625	0.03125	0.021568628	0.05490196
../fasta/ref/bacteria/69/80/GCF_003480695.1_ASM348069v1_genomic.fna.gz	../fasta/ref/bacteria/37/80/GCF_003480375.1_ASM348037v1_genomic.fna.gz	31	32768	82.6309	0.012145222	0.011809266	0.01171875	0.0119142	0.012	0.005859375	0.01586914	0.0078125	0.010724749	0.01171875	0.011621726	0.009765625	0.048828125	0.019607844	0.05637255
../fasta/ref/bacteria/69/05/GCF_002705695.1_ASM270569v1_genomic.fna.gz	../fasta/ref/bacteria/69/56/GCF_000156695.2_ASM15669v2_genomic.fna.gz	31	32768	84.7359	0.013194422	0.013025992	0.005859375	0.0072292	0.006	0.01953125	0.017822266	0.01953125	0.010080232	0.013671875	0.012176287	0.0078125	0.078125	0.023529412	0.08627451
../fasta/ref/bacteria/69/05/GCF_902705695.1_21877_MH06_genomic.fna.gz	../fasta/ref/bacteria/69/83/GCF_900083695.1_12045_6_61_genomic.fna.gz	31	32768	84.3558	0.014446896	0.014256114	0.009765625	0.00991648	0.01	0.01171875	0.020996094	0.005859375	0.013177051	0.009765625	0.011301264	0.015625	0.056640625	0.026470589	0.074264705
../fasta/ref/bacteria/69/83/GCF_900983695.1_19944_6_162_genomic.fna.gz	../fasta/ref/bacteria/69/73/GCF_002073695.2_ASM207369v2_genomic.fna.gz	31	32768	82.9899	0.012923977	0.011998936	0.01171875	0.0168474	0.012	0.015625	0.01586914	0.0078125	0.0127820335	0.01171875	0.010988944	0.01171875	0.017578125	0.020588236	0.03284314
../fasta/ref/bacteria/69/53/GCF_001953695.1_ASM195369v1_genomic.fna.gz	../fasta/ref/bacteria/69/56/GCF_009856695.1_ASM985669v1_genomic.fna.gz	31	32768	83.1951	0.012161513	0.0102590695	0.0078125	0.0121017	0.008	0.005859375	0.016601562	0.00390625	0.009630886	0.009765625	0.011630965	0.005859375	0.044921875	0.016911766	0.06397059
../fasta/ref/bacteria/69/85/GCF_013385695.1_ASM1338569v1_genomic.fna.gz	../fasta/ref/bacteria/69/70/GCF_903970695.1_ASM90397069v1_genomic.fna.gz	31	32768	87.3276	0.023539292	0.02342134	0.025390625	0.0	0.025	0.029296875	0.02734375	0.017578125	0.027308887	0.033203125	0.024410214	0.015625	0.0703125	0.03529412	0.08186275
../fasta/ref/bacteria/69/88/GCF_022788695.1_ASM2278869v1_genomic.fna.gz	../fasta/ref/bacteria/69/05/GCF_020905695.1_ASM2090569v1_genomic.fna.gz	31	32768	87.8466	0.028019043	0.02735653	0.021484375	0.0215834	0.021	0.0234375	0.03491211	0.037109375	0.024227403	0.033203125	0.026515933	0.021484375	0.060546875	0.035784315	0.07450981
../fasta/ref/bacteria/69/53/GCF_014653695.1_ASM1465369v1_genomic.fna.gz	../fasta/ref/bacteria/34/65/GCF_003265345.1_ASM326534v1_genomic.fna.gz	31	32768	87.3212	0.023123924	0.023080267	0.033203125	0.00959581	0.033	0.021484375	0.029296875	0.029296875	0.024963077	0.025390625	0.025269605	0.015625	0.1015625	0.03161765	0.101960786
../fasta/ref/bacteria/69/51/GCF_014651695.1_ASM1465169v1_genomic.fna.gz	../fasta/ref/bacteria/02/82/GCF_003182025.1_ASM318202v1_genomic.fna.gz	31	32768	86.7039	0.021420298	0.021343289	0.01953125	0.00912669	0.02	0.03515625	0.02709961	0.029296875	0.023108702	0.021484375	0.02368481	0.015625	0.072265625	0.0375	0.084068626
../fasta/ref/bacteria/69/21/GCF_013821695.1_ASM1382169v1_genomic.fna.gz	../fasta/ref/bacteria/69/47/GCF_018447695.1_ASM1844769v1_genomic.fna.gz	31	32768	86.9987	0.02790112	0.027583284	0.01953125	0.0375574	0.02	0.037109375	0.033935547	0.015625	0.023761176	0.0234375	0.026581865	0.0234375	0.076171875	0.0375	0.09019608
../fasta/ref/bacteria/69/59/GCF_013359695.1_ASM1335969v1_genomic.fna.gz	../fasta/ref/bacteria/37/13/GCF_002113375.1_ASM211337v1_genomic.fna.gz	31	32768	87.0614	0.024831094	0.0245716	0.033203125	0.0236255	0.033	0.021484375	0.025146484	0.017578125	0.020985706	0.029296875	0.022826329	0.02734375	0.07421875	0.03529412	0.090441175
../fasta/ref/bacteria/69/27/GCF_007827695.1_ASM782769v1_genomic.fna.gz	../fasta/ref/bacteria/37/02/GCF_002302375.1_ASM230237v1_genomic.fna.gz	31	32768	87.2882	0.022355124	0.02223956	0.025390625	0.0270918	0.025	0.025390625	0.02758789	0.017578125	0.02292162	0.015625	0.023401067	0.0234375	0.072265625	0.03137255	0.081617646
../fasta/ref/bacteria/69/70/GCF_005670695.1_ASM567069v1_genomic.fna.gz	../fasta/ref/bacteria/11/31/GCF_010731115.1_ASM1073111v1_genomic.fna.gz	31	32768	88.6842	0.030044077	0.03001385	0.033203125	0.0397533	0.033	0.033203125	0.031982422	0.02734375	0.02724013	0.029296875	0.037348077	0.0390625	0.06640625	0.04264706	0.079166666
../fasta/ref/bacteria/69/70/GCF_900170695.1_Hermans-110_genomic.fna.gz	../fasta/ref/bacteria/69/43/GCF_003143695.2_ASM314369v2_genomic.fna.gz	31	32768	86.6667	0.024550775	0.024308417	0.017578125	0.0351957	0.018	0.01953125	0.028320312	0.029296875	0.026305804	0.015625	0.021080734	0.017578125	0.04296875	0.031127451	0.049264707
../fasta/ref/bacteria/69/43/GCF_023743695.1_ASM2374369v1_genomic.fna.gz	../fasta/ref/bacteria/69/63/GCF_001663695.1_ASM166369v1_genomic.fna.gz	31	32768	98.4582	0.024803437	0.02480129	0.025390625	0.0123951	0.025	0.02734375	0.032470703	0.029296875	0.027367411	0.017578125	0.020865647	0.01953125	0.05078125	0.037009805	0.06593137
../fasta/ref/bacteria/69/85/GCF_003385695.1_ASM338569v1_genomic.fna.gz	../fasta/ref/bacteria/34/04/GCF_900104345.1_IMG-taxon_2623620614_annotated_assembly_genomic.fna.gz	31	32768	88.8645	0.03865918	0.038628794	0.041015625	0.0509904	0.041	0.044921875	0.045410156	0.04296875	0.03764918	0.03515625	0.037612937	0.033203125	0.07421875	0.04779412	0.07818627
../fasta/ref/bacteria/69/83/GCF_000383695.1_ASM38369v1_genomic.fna.gz	../fasta/ref/bacteria/34/77/GCF_000377345.1_ASM37734v1_genomic.fna.gz	31	32768	85.6367	0.031871106	0.031128742	0.03515625	0.0149391	0.035	0.02734375	0.037109375	0.025390625	0.028155794	0.017578125	0.03277355	0.046875	0.048828125	0.044362746	0.058333334
../fasta/ref/bacteria/69/53/GCF_016653695.1_ASM1665369v1_genomic.fna.gz	../fasta/ref/bacteria/69/50/GCF_002850695.3_ASM285069v3_genomic.fna.gz	31	32768	88.7708	0.042520665	0.033001043	0.033203125	0.0288489	0.033	0.033203125	0.03857422	0.056640625	0.03759301	0.037109375	0.0371778	0.041015625	0.08203125	0.047058824	0.085539214
../fasta/ref/bacteria/69/51/GCF_019351695.1_ASM1935169v1_genomic.fna.gz	../fasta/ref/bacteria/69/27/GCF_016427695.1_ASM1642769v1_genomic.fna.gz	31	32768	87.6363	0.036404815	0.036201693	0.029296875	0.0444257	0.029	0.03515625	0.046142578	0.03125	0.036889147	0.037109375	0.039921224	0.025390625	0.0859375	0.045588236	0.07965686
../fasta/ref/bacteria/69/51/GCF_017151695.1_ASM1715169v1_genomic.fna.gz	../fasta/ref/bacteria/27/31/GCF_009931275.1_ASM993127v1_genomic.fna.gz	31	32768	82.9763	0.030424409	0.02996122	0.03125	0.0398071	0.031	0.025390625	0.030273438	0.03125	0.03730162	0.037109375	0.030752758	0.03515625	0.068359375	0.038480394	0.079166666
../fasta/ref/bacteria/69/27/GCF_016027695.1_ASM1602769v1_genomic.fna.gz	../fasta/ref/bacteria/69/75/GCF_900075695.1_11983_6_30_genomic.fna.gz	31	32768	88.4157	0.036985487	0.036666844	0.044921875	0.0353411	0.045	0.048828125	0.043945312	0.0390625	0.03113956	0.03515625	0.04068517	0.017578125	0.083984375	0.04877451	0.08014706
../fasta/ref/bacteria/69/75/GCF_019775695.1_ASM1977569v1_genomic.fna.gz	../fasta/ref/bacteria/69/73/GCF_017973695.1_ASM1797369v1_genomic.fna.gz	31	32768	88.416	0.03504793	0.033995215	0.05078125	0.0295475	0.051	0.03515625	0.03491211	0.02734375	0.027567321	0.029296875	0.029851023	0.037109375	0.0625	0.042401962	0.09264706
../fasta/ref/bacteria/69/78/GCF_017378695.1_ASM1737869v1_genomic.fna.gz	../fasta/ref/bacteria/34/41/GCF_003841345.1_ASM384134v1_genomic.fna.gz	31	32768	87.6564	0.033424087	0.032750476	0.03515625	0.0395211	0.035	0.021484375	0.033935547	0.044921875	0.03500497	0.0390625	0.037113488	0.044921875	0.0390625	0.037990198	0.05637255
../fasta/ref/bacteria/69/46/GCF_001746695.1_ASM174669v1_genomic.fna.gz	../fasta/ref/bacteria/69/01/GCF_016801695.1_ASM1680169v1_genomic.fna.gz	31	32768	89.6803	0.03721344	0.03600706	0.04296875	0.0339034	0.043	0.0390625	0.04272461	0.03125	0.040129483	0.048828125	0.036289256	0.0390625	0.072265625	0.050980393	0.07720588
../fasta/ref/bacteria/69/41/GCF_014841695.1_ASM1484169v1_genomic.fna.gz	../fasta/ref/bacteria/80/41/GCF_014841805.1_ASM1484180v1_genomic.fna.gz	31	32768	89.2661	0.03939259	0.0391962	0.029296875	0.0364228	0.029	0.04296875	0.040039062	0.044921875	0.044160884	0.056640625	0.035907578	0.03515625	0.064453125	0.048039217	0.08921569
../fasta/ref/bacteria/69/80/GCF_007680695.1_ASM768069v1_genomic.fna.gz	../fasta/ref/bacteria/69/70/GCF_022570695.1_ASM2257069v1_genomic.fna.gz	31	32768	88.7769	0.0449233	0.04439372	0.05078125	0.0515045	0.051	0.046875	0.04736328	0.05859375	0.047512125	0.046875	0.04178878	0.02734375	0.0625	0.052205883	0.075
../fasta/ref/bacteria/69/75/GCF_002075695.1_ASM207569v1_genomic.fna.gz	../fasta/ref/bacteria/69/78/GCF_002978695.1_ASM297869v1_genomic.fna.gz	31	32768	89.6561	0.044230185	0.04389814	0.0546875	0.0497964	0.055	0.052734375	0.048583984	0.0390625	0.04519861	0.048828125	0.041620236	0.046875	0.07421875	0.055392157	0.08431373
../fasta/ref/bacteria/69/43/GCF_003443695.1_ASM344369v1_genomic.fna.gz	../fasta/ref/bacteria/37/09/GCF_900109375.1_IMG-taxon_2622736580_annotated_assembly_genomic.fna.gz	31	32768	88.2704	0.048668936	0.04853456	0.046875	0.0298464	0.047	0.041015625	0.049804688	0.05078125	0.050780423	0.037109375	0.050606914	0.0546875	0.099609375	0.06642157	0.106862746
../fasta/ref/bacteria/69/41/GCF_020341695.1_ASM2034169v1_genomic.fna.gz	../fasta/ref/bacteria/69/48/GCF_015548695.1_ASM1554869v1_genomic.fna.gz	31	32768	88.6417	0.048384536	0.048279576	0.052734375	0.0608561	0.053	0.046875	0.05053711	0.037109375	0.046211403	0.048828125	0.052718155	0.041015625	0.083984375	0.05980392	0.10098039
../fasta/ref/bacteria/69/41/GCF_014141695.1_ASM1414169v1_genomic.fna.gz	../fasta/ref/bacteria/85/14/GCF_022214855.1_ASM2221485v1_genomic.fna.gz	31	32768	87.5721	0.037122063	0.036919612	0.033203125	0.052164	0.033	0.037109375	0.04345703	0.048828125	0.038625393	0.037109375	0.03962996	0.025390625	0.072265625	0.043382354	0.08235294
../fasta/ref/bacteria/69/14/GCF_001814695.1_ASM181469v1_genomic.fna.gz	../fasta/ref/bacteria/37/74/GCF_001074375.1_ASM107437v1_genomic.fna.gz	31	32768	89.0685	0.046431296	0.046403836	0.04296875	0.0474096	0.043	0.046875	0.048339844	0.04296875	0.04231476	0.046875	0.043594614	0.037109375	0.052734375	0.054656863	0.07083333
../fasta/ref/bacteria/69/60/GCF_902460695.1_2010-33561_genomic.fna.gz	../fasta/ref/bacteria/69/48/GCF_003048695.2_ASM304869v2_genomic.fna.gz	31	32768	88.7133	0.04101994	0.03968094	0.03125	0.0172095	0.031	0.041015625	0.041259766	0.021484375	0.037122197	0.046875	0.044006374	0.041015625	0.04296875	0.049264707	0.06568628
../fasta/ref/bacteria/69/60/GCF_002760695.1_ASM276069v1_genomic.fna.gz	../fasta/ref/bacteria/69/68/GCF_014168695.1_ASM1416869v1_genomic.fna.gz	31	32768	89.0468	0.046861947	0.04670724	0.046875	0.06824	0.047	0.04296875	0.05029297	0.044921875	0.04761713	0.056640625	0.045346864	0.044921875	0.06640625	0.06397059	0.09019608
../fasta/ref/bacteria/69/63/GCF_004363695.1_ASM436369v1_genomic.fna.gz	../fasta/ref/bacteria/83/59/GCF_003259835.1_ASM325983v1_genomic.fna.gz	31	32768	88.9113	0.04139125	0.041292425	0.0390625	0.0282541	0.039	0.044921875	0.043945312	0.05078125	0.048972107	0.05859375	0.043364566	0.025390625	0.076171875	0.047058824	0.08014706
../fasta/ref/bacteria/69/31/GCF_019931695.1_ASM1993169v1_genomic.fna.gz	../fasta/ref/bacteria/69/94/GCF_000694695.1_Kleb_pneu_MGH_73_V1_genomic.fna.gz	31	32768	86.883	0.04269793	0.04120243	0.015625	0.036601	0.016	0.048828125	0.048828125	0.03515625	0.04504589	0.04296875	0.041546	0.041015625	0.08984375	0.05367647	0.08921569
../fasta/ref/bacteria/69/11/GCF_001811695.1_ASM181169v1_genomic.fna.gz	../fasta/ref/bacteria/69/33/GCF_019733695.1_ASM1973369v1_genomic.fna.gz	31	32768	89.2838	0.056721278	0.056606185	0.068359375	0.0496318	0.068	0.064453125	0.060791016	0.037109375	0.05634609	0.072265625	0.06433393	0.0625	0.111328125	0.06495098	0.11053921
../fasta/ref/bacteria/69/49/GCF_001549695.1_ASM154969v1_genomic.fna.gz	../fasta/ref/bacteria/69/87/GCF_001887695.1_ASM188769v1_genomic.fna.gz	31	32768	90.4452	0.049784217	0.047059346	0.048828125	0.0273522	0.049	0.046875	0.056640625	0.0390625	0.05025024	0.0546875	0.05145549	0.044921875	0.08984375	0.056862745	0.10220588
../fasta/ref/bacteria/69/17/GCF_005217695.1_ASM521769v1_genomic.fna.gz	../fasta/ref/bacteria/69/65/GCF_002565695.1_ASM256569v1_genomic.fna.gz	31	32768	90.6914	0.05633881	0.056322146	0.0546875	0.0579554	0.055	0.048828125	0.059814453	0.060546875	0.060762074	0.05078125	0.04988523	0.056640625	0.07421875	0.06740196	0.09656863
../fasta/ref/bacteria/69/82/GCF_000782695.1_ASM78269v1_genomic.fna.gz	../fasta/ref/bacteria/69/07/GCF_000807695.1_ASM80769v3_genomic.fna.gz	31	32768	91.1225	0.05778678	0.057612274	0.0625	0.0657	0.062	0.0546875	0.061523438	0.0546875	0.05667706	0.048828125	0.058912702	0.044921875	0.109375	0.06642157	0.09583333
../fasta/ref/bacteria/69/82/GCF_006382695.1_ASM638269v1_genomic.fna.gz	../fasta/ref/bacteria/69/23/GCF_020223695.1_ASM2022369v1_genomic.fna.gz	31	32768	86.0444	0.055052474	0.054831706	0.056640625	0.0724657	0.057	0.05078125	0.064208984	0.0703125	0.055676904	0.03515625	0.053593062	0.048828125	0.08984375	0.06397059	0.1004902
../fasta/ref/bacteria/69/23/GCF_002123695.1_ASM212369v1_genomic.fna.gz	../fasta/ref/bacteria/69/26/GCF_900126695.1_17175_3_36_genomic.fna.gz	31	32768	88.6536	0.053596947	0.052932005	0.046875	0.0504239	0.047	0.064453125	0.052978516	0.0703125	0.058310553	0.064453125	0.05845991	0.044921875	0.078125	0.066176474	0.08112745
../fasta/ref/bacteria/69/72/GCF_000772695.1_NCPPB1241v1_genomic.fna.gz	../fasta/ref/bacteria/69/96/GCF_003296695.1_ASM329669v1_genomic.fna.gz	31	32768	91.2341	0.055241797	0.05513064	0.060546875	0.0626922	0.061	0.0625	0.06201172	0.052734375	0.060666703	0.080078125	0.055617977	0.068359375	0.08984375	0.066911764	0.097058825
../fasta/ref/bacteria/69/45/GCF_011045695.1_ASM1104569v1_genomic.fna.gz	../fasta/ref/bacteria/80/90/GCF_017490805.1_ASM1749080v1_genomic.fna.gz	31	32768	90.2086	0.049425267	0.048832003	0.044921875	0.0494727	0.045	0.0546875	0.055908203	0.046875	0.05253266	0.0703125	0.048400298	0.03515625	0.0703125	0.056862745	0.09632353
../fasta/ref/bacteria/69/40/GCF_014640695.1_ASM1464069v1_genomic.fna.gz	../fasta/ref/bacteria/44/16/GCF_900116445.1_IMG-taxon_2671180117_annotated_assembly_genomic.fna.gz	31	32768	91.2985	0.05091123	0.05074332	0.046875	0.0541879	0.047	0.0390625	0.05078125	0.05078125	0.05161091	0.04296875	0.048982278	0.04296875	0.10546875	0.060294118	0.11666667
../fasta/ref/bacteria/69/94/GCF_900094695.1_ASM90009469v1_genomic.fna.gz	../fasta/ref/bacteria/69/71/GCF_002571695.1_ASM257169v1_genomic.fna.gz	31	32768	90.0414	0.05110179	0.0507795	0.041015625	0.0644647	0.041	0.037109375	0.05419922	0.05078125	0.04734781	0.044921875	0.052297458	0.044921875	0.09375	0.06004902	0.097794116
../fasta/ref/bacteria/69/08/GCF_003408695.1_ASM340869v1_genomic.fna.gz	../fasta/ref/bacteria/69/08/GCF_001008695.1_ASM100869v1_genomic.fna.gz	31	32768	91.5018	0.066817924	0.066675685	0.060546875	0.0607507	0.061	0.05859375	0.06201172	0.07421875	0.062221862	0.0546875	0.07416371	0.056640625	0.091796875	0.07254902	0.11348039
../fasta/ref/bacteria/69/51/GCF_002551695.1_ASM255169v1_genomic.fna.gz	../fasta/ref/bacteria/69/21/GCF_002021695.1_ASM202169v1_genomic.fna.gz	31	32768	91.2612	0.06297979	0.06277878	0.044921875	0.0676396	0.045	0.044921875	0.06713867	0.056640625	0.06455457	0.0546875	0.061364677	0.041015625	0.0859375	0.07279412	0.118137255
../fasta/ref/bacteria/69/78/GCF_015278695.1_ASM1527869v1_genomic.fna.gz	../fasta/ref/bacteria/69/73/GCF_019973695.1_ASM1997369v1_genomic.fna.gz	31	32768	91.6262	0.06761145	0.06712167	0.072265625	0.0570375	0.072	0.083984375	0.07519531	0.0703125	0.068389736	0.05859375	0.067805916	0.078125	0.083984375	0.08431373	0.106862746
../fasta/ref/bacteria/69/41/GCF_001641695.1_ASM164169v1_genomic.fna.gz	../fasta/ref/bacteria/63/41/GCF_001641635.1_ASM164163v1_genomic.fna.gz	31	32768	91.0747	0.067396455	0.06575043	0.05859375	0.0686404	0.059	0.048828125	0.0690918	0.052734375	0.067906	0.08203125	0.064702414	0.048828125	0.115234375	0.069362745	0.12696078
../fasta/ref/bacteria/69/19/GCF_001419695.1_ASM141969v1_genomic.fna.gz	../fasta/ref/bacteria/69/29/GCF_000829695.1_ASM82969v1_genomic.fna.gz	31	32768	91.3063	0.060033947	0.059871055	0.064453125	0.0977173	0.064	0.05859375	0.061767578	0.06640625	0.05864248	0.0625	0.06233391	0.060546875	0.080078125	0.07450981	0.10710784
../fasta/ref/bacteria/69/68/GCF_003468695.1_ASM346869v1_genomic.fna.gz	../fasta/ref/bacteria/69/74/GCF_910574695.1_MGBC000077_genomic.fna.gz	31	32768	90.7281	0.061785877	0.06162274	0.044921875	0.0489228	0.045	0.05859375	0.068115234	0.064453125	0.061315414	0.064453125	0.062296167	0.078125	0.09765625	0.080882356	0.10294118
../fasta/ref/bacteria/69/82/GCF_001582695.1_ASM158269v1_genomic.fna.gz	../fasta/ref/bacteria/69/90/GCF_001590695.1_ASM159069v1_genomic.fna.gz	31	32768	90.9931	0.06121386	0.061066415	0.080078125	0.0406459	0.08	0.041015625	0.06762695	0.048828125	0.06408951	0.064453125	0.06038985	0.0546875	0.08984375	0.073529415	0.097058825
../fasta/ref/bacteria/69/23/GCF_004123695.1_ASM412369v1_genomic.fna.gz	../fasta/ref/bacteria/34/65/GCF_016865345.1_ASM1686534v1_genomic.fna.gz	31	32768	90.8179	0.06252983	0.062334314	0.0546875	0.064764	0.055	0.0546875	0.060546875	0.05859375	0.06274932	0.056640625	0.060209975	0.064453125	0.083984375	0.079166666	0.102696076
../fasta/ref/bacteria/69/77/GCF_900077695.1_11983_7_7_genomic.fna.gz	../fasta/ref/bacteria/69/57/GCF_001057695.1_ASM105769v1_genomic.fna.gz	31	32768	91.6153	0.06817827	0.067988485	0.0625	0.0731772	0.062	0.087890625	0.07714844	0.0703125	0.063107826	0.068359375	0.06810017	0.087890625	0.09765625	0.08995098	0.113235295
../fasta/ref/bacteria/69/45/GCF_015845695.1_ASM1584569v1_genomic.fna.gz	../fasta/ref/bacteria/69/99/GCF_002199695.1_ASM219969v1_genomic.fna.gz	31	32768	91.6104	0.06868741	0.06818042	0.06640625	0.0584978	0.066	0.056640625	0.07348633	0.064453125	0.06967214	0.0625	0.06629281	0.05859375	0.115234375	0.07990196	0.11102941
../fasta/ref/bacteria/69/85/GCF_002585695.1_ASM258569v1_genomic.fna.gz	../fasta/ref/bacteria/69/88/GCF_002588695.1_ASM258869v1_genomic.fna.gz	31	32768	91.6248	0.07142309	0.07120714	0.0390625	0.069173	0.039	0.0859375	0.0769043	0.0625	0.07058792	0.076171875	0.06387191	0.095703125	0.095703125	0.083088234	0.11985294
../fasta/ref/bacteria/69/53/GCF_003253695.1_ASM325369v1_genomic.fna.gz	../fasta/ref/bacteria/37/45/GCF_001945375.1_ASM194537v1_genomic.fna.gz	31	32768	91.7342	0.07651856	0.076204434	0.091796875	0.0660974	0.092	0.087890625	0.083984375	0.087890625	0.07945352	0.091796875	0.07569771	0.072265625	0.1171875	0.0882353	0.11593137
../fasta/ref/bacteria/69/08/GCF_003008695.1_ASM300869v1_genomic.fna.gz	../fasta/ref/bacteria/80/16/GCF_900416805.1_ART1_genomic.fna.gz	31	32768	92.0183	0.07769938	0.07751106	0.064453125	0.0688956	0.064	0.083984375	0.08129883	0.07421875	0.072949365	0.0703125	0.08158956	0.091796875	0.087890625	0.08995098	0.106862746
