#G1	G2	K	sketchsize	ANI	WJI	JI	Mash	Dash1	SM	BD8	BD1	SS8	SS1	FSS8	FSS1	PMH8Exact	PMH8-50000000	PMH1Exact	PMH1-50000000
../fasta/ref/bacteria/69/85/GCF_013385695.1_ASM1338569v1_genomic.fna.gz	../fasta/ref/bacteria/69/70/GCF_903970695.1_ASM90397069v1_genomic.fna.gz	31	8192	87.3276	0.023539292	0.02342134	0.015625	0.0020562	0.016	0.03125	0.028320312	0.0234375	0.020983322	0.0390625	0.02840896	0.0234375	0.0703125	0.02745098	0.08529412
../fasta/ref/bacteria/69/88/GCF_022788695.1_ASM2278869v1_genomic.fna.gz	../fasta/ref/bacteria/69/05/GCF_020905695.1_ASM2090569v1_genomic.fna.gz	31	8192	87.8466	0.028019043	0.02735653	0.03125	0.0450713	0.031	0.0234375	0.029296875	0.03125	0.034773935	0.0	0.035783667	0.0234375	0.0703125	0.032352943	0.0627451
../fasta/ref/bacteria/69/53/GCF_014653695.1_ASM1465369v1_genomic.fna.gz	../fasta/ref/bacteria/34/65/GCF_003265345.1_ASM326534v1_genomic.fna.gz	31	8192	87.3212	0.023123924	0.023080267	0.0234375	0.0171739	0.023	0.0234375	0.03125	0.015625	0.030388005	0.0390625	0.019245692	0.015625	0.0703125	0.030392157	0.1
../fasta/ref/bacteria/69/51/GCF_014651695.1_ASM1465169v1_genomic.fna.gz	../fasta/ref/bacteria/02/82/GCF_003182025.1_ASM318202v1_genomic.fna.gz	31	8192	86.7039	0.021420298	0.021343289	0.015625	0.0	0.016	0.0546875	0.032226562	0.03125	0.021040639	0.046875	0.024944125	0.015625	0.0625	0.03627451	0.07941177
../fasta/ref/bacteria/69/21/GCF_013821695.1_ASM1382169v1_genomic.fna.gz	../fasta/ref/bacteria/69/47/GCF_018447695.1_ASM1844769v1_genomic.fna.gz	31	8192	86.9987	0.02790112	0.027583284	0.015625	0.0413049	0.016	0.0390625	0.03515625	0.015625	0.01850801	0.0390625	0.024471974	0.03125	0.1015625	0.028431373	0.08529412
../fasta/ref/bacteria/69/59/GCF_013359695.1_ASM1335969v1_genomic.fna.gz	../fasta/ref/bacteria/37/13/GCF_002113375.1_ASM211337v1_genomic.fna.gz	31	8192	87.0614	0.024831094	0.0245716	0.0234375	0.00578564	0.023	0.0	0.025390625	0.0234375	0.022089994	0.0234375	0.023173211	0.015625	0.078125	0.042156864	0.087254904
../fasta/ref/bacteria/69/27/GCF_007827695.1_ASM782769v1_genomic.fna.gz	../fasta/ref/bacteria/37/02/GCF_002302375.1_ASM230237v1_genomic.fna.gz	31	8192	87.2882	0.022355124	0.02223956	0.03125	0.0	0.031	0.0234375	0.03125	0.0	0.016887866	0.046875	0.017627966	0.0234375	0.078125	0.03529412	0.092156865
../fasta/ref/bacteria/69/70/GCF_005670695.1_ASM567069v1_genomic.fna.gz	../fasta/ref/bacteria/11/31/GCF_010731115.1_ASM1073111v1_genomic.fna.gz	31	8192	88.6842	0.030044077	0.03001385	0.0234375	0.0603686	0.023	0.0	0.0390625	0.03125	0.036921993	0.03125	0.029257271	0.015625	0.0390625	0.047058824	0.07058824
../fasta/ref/bacteria/69/70/GCF_900170695.1_Hermans-110_genomic.fna.gz	../fasta/ref/bacteria/69/43/GCF_003143695.2_ASM314369v2_genomic.fna.gz	31	8192	86.6667	0.024550775	0.024308417	0.0234375	0.0368948	0.023	0.0	0.02734375	0.046875	0.022980817	0.0078125	0.022836193	0.03125	0.015625	0.030392157	0.04509804
../fasta/ref/bacteria/69/43/GCF_023743695.1_ASM2374369v1_genomic.fna.gz	../fasta/ref/bacteria/69/63/GCF_001663695.1_ASM166369v1_genomic.fna.gz	31	8192	98.4582	0.024803437	0.02480129	0.015625	0.00587658	0.016	0.0234375	0.033203125	0.0234375	0.028778922	0.0	0.015844615	0.0234375	0.0625	0.034313727	0.068627454
../fasta/ref/bacteria/69/85/GCF_003385695.1_ASM338569v1_genomic.fna.gz	../fasta/ref/bacteria/34/04/GCF_900104345.1_IMG-taxon_2623620614_annotated_assembly_genomic.fna.gz	31	8192	88.8645	0.03865918	0.038628794	0.03125	0.0238175	0.031	0.0625	0.046875	0.0390625	0.041019715	0.0234375	0.04605262	0.03125	0.0859375	0.04411765	0.08137255
../fasta/ref/bacteria/69/83/GCF_000383695.1_ASM38369v1_genomic.fna.gz	../fasta/ref/bacteria/34/77/GCF_000377345.1_ASM37734v1_genomic.fna.gz	31	8192	85.6367	0.031871106	0.031128742	0.0390625	0.022495	0.039	0.0546875	0.032226562	0.0234375	0.020803455	0.0234375	0.03169242	0.0390625	0.046875	0.047058824	0.060784314
../fasta/ref/bacteria/69/53/GCF_016653695.1_ASM1665369v1_genomic.fna.gz	../fasta/ref/bacteria/69/50/GCF_002850695.3_ASM285069v3_genomic.fna.gz	31	8192	88.7708	0.042520665	0.033001043	0.0390625	0.0374678	0.039	0.046875	0.041015625	0.078125	0.046366014	0.0390625	0.033675354	0.0390625	0.09375	0.057843138	0.08921569
../fasta/ref/bacteria/69/51/GCF_019351695.1_ASM1935169v1_genomic.fna.gz	../fasta/ref/bacteria/69/27/GCF_016427695.1_ASM1642769v1_genomic.fna.gz	31	8192	87.6363	0.036404815	0.036201693	0.0390625	0.0606824	0.039	0.015625	0.041015625	0.015625	0.034852117	0.03125	0.029219478	0.03125	0.0625	0.04019608	0.09117647
../fasta/ref/bacteria/69/51/GCF_017151695.1_ASM1715169v1_genomic.fna.gz	../fasta/ref/bacteria/27/31/GCF_009931275.1_ASM993127v1_genomic.fna.gz	31	8192	82.9763	0.030424409	0.02996122	0.03125	0.0	0.031	0.0234375	0.033203125	0.03125	0.044344522	0.0234375	0.03059066	0.03125	0.046875	0.042156864	0.09117647
../fasta/ref/bacteria/69/27/GCF_016027695.1_ASM1602769v1_genomic.fna.gz	../fasta/ref/bacteria/69/75/GCF_900075695.1_11983_6_30_genomic.fna.gz	31	8192	88.4157	0.036985487	0.036666844	0.015625	0.0700131	0.016	0.046875	0.046875	0.0625	0.029321976	0.03125	0.034768317	0.015625	0.078125	0.04117647	0.08039216
../fasta/ref/bacteria/69/75/GCF_019775695.1_ASM1977569v1_genomic.fna.gz	../fasta/ref/bacteria/69/73/GCF_017973695.1_ASM1797369v1_genomic.fna.gz	31	8192	88.416	0.03504793	0.033995215	0.046875	0.0184991	0.047	0.0234375	0.038085938	0.03125	0.027669191	0.015625	0.027820854	0.0390625	0.0859375	0.04117647	0.07254902
../fasta/ref/bacteria/69/78/GCF_017378695.1_ASM1737869v1_genomic.fna.gz	../fasta/ref/bacteria/34/41/GCF_003841345.1_ASM384134v1_genomic.fna.gz	31	8192	87.6564	0.033424087	0.032750476	0.046875	0.0506184	0.047	0.015625	0.028320312	0.0390625	0.04766196	0.0546875	0.04025202	0.0390625	0.03125	0.047058824	0.05
../fasta/ref/bacteria/69/46/GCF_001746695.1_ASM174669v1_genomic.fna.gz	../fasta/ref/bacteria/69/01/GCF_016801695.1_ASM1680169v1_genomic.fna.gz	31	8192	89.6803	0.03721344	0.03600706	0.0703125	0.0393104	0.07	0.0234375	0.043945312	0.0546875	0.03749157	0.0625	0.040118977	0.0390625	0.078125	0.04411765	0.07647059
../fasta/ref/bacteria/69/41/GCF_014841695.1_ASM1484169v1_genomic.fna.gz	../fasta/ref/bacteria/80/41/GCF_014841805.1_ASM1484180v1_genomic.fna.gz	31	8192	89.2661	0.03939259	0.0391962	0.03125	0.0375997	0.031	0.015625	0.048828125	0.046875	0.041728538	0.078125	0.04487993	0.015625	0.046875	0.04901961	0.08431373
../fasta/ref/bacteria/69/80/GCF_007680695.1_ASM768069v1_genomic.fna.gz	../fasta/ref/bacteria/69/70/GCF_022570695.1_ASM2257069v1_genomic.fna.gz	31	8192	88.7769	0.0449233	0.04439372	0.078125	0.041756	0.078	0.0546875	0.049804688	0.0625	0.051332098	0.046875	0.040886704	0.03125	0.046875	0.04901961	0.08039216
../fasta/ref/bacteria/69/75/GCF_002075695.1_ASM207569v1_genomic.fna.gz	../fasta/ref/bacteria/69/78/GCF_002978695.1_ASM297869v1_genomic.fna.gz	31	8192	89.6561	0.044230185	0.04389814	0.0546875	0.0751383	0.055	0.03125	0.046875	0.015625	0.040244628	0.03125	0.040246107	0.0703125	0.0703125	0.05490196	0.083333336
../fasta/ref/bacteria/69/43/GCF_003443695.1_ASM344369v1_genomic.fna.gz	../fasta/ref/bacteria/37/09/GCF_900109375.1_IMG-taxon_2622736580_annotated_assembly_genomic.fna.gz	31	8192	88.2704	0.048668936	0.04853456	0.03125	0.000307374	0.031	0.0390625	0.052734375	0.0390625	0.04815669	0.03125	0.049686264	0.09375	0.1328125	0.05882353	0.10294118
../fasta/ref/bacteria/69/41/GCF_020341695.1_ASM2034169v1_genomic.fna.gz	../fasta/ref/bacteria/69/48/GCF_015548695.1_ASM1554869v1_genomic.fna.gz	31	8192	88.6417	0.048384536	0.048279576	0.046875	0.0435845	0.047	0.0234375	0.051757812	0.0625	0.04525252	0.0546875	0.05248723	0.0078125	0.1171875	0.05	0.08529412
../fasta/ref/bacteria/69/41/GCF_014141695.1_ASM1414169v1_genomic.fna.gz	../fasta/ref/bacteria/85/14/GCF_022214855.1_ASM2221485v1_genomic.fna.gz	31	8192	87.5721	0.037122063	0.036919612	0.0234375	0.0707175	0.023	0.03125	0.044921875	0.015625	0.04308734	0.0390625	0.043101158	0.0234375	0.0625	0.052941177	0.06960785
../fasta/ref/bacteria/69/14/GCF_001814695.1_ASM181469v1_genomic.fna.gz	../fasta/ref/bacteria/37/74/GCF_001074375.1_ASM107437v1_genomic.fna.gz	31	8192	89.0685	0.046431296	0.046403836	0.0546875	0.0454762	0.055	0.046875	0.045898438	0.0546875	0.04249601	0.046875	0.049647875	0.03125	0.046875	0.05392157	0.057843138
../fasta/ref/bacteria/69/60/GCF_902460695.1_2010-33561_genomic.fna.gz	../fasta/ref/bacteria/69/48/GCF_003048695.2_ASM304869v2_genomic.fna.gz	31	8192	88.7133	0.04101994	0.03968094	0.015625	0.00217307	0.016	0.046875	0.049804688	0.0234375	0.035673227	0.03125	0.042926215	0.0625	0.0234375	0.05392157	0.060784314
../fasta/ref/bacteria/69/60/GCF_002760695.1_ASM276069v1_genomic.fna.gz	../fasta/ref/bacteria/69/68/GCF_014168695.1_ASM1416869v1_genomic.fna.gz	31	8192	89.0468	0.046861947	0.04670724	0.0234375	0.0758008	0.023	0.0390625	0.04296875	0.0703125	0.05304249	0.0546875	0.05649203	0.03125	0.0546875	0.05392157	0.0754902
../fasta/ref/bacteria/69/63/GCF_004363695.1_ASM436369v1_genomic.fna.gz	../fasta/ref/bacteria/83/59/GCF_003259835.1_ASM325983v1_genomic.fna.gz	31	8192	88.9113	0.04139125	0.041292425	0.0390625	0.00403794	0.039	0.015625	0.044921875	0.0546875	0.056536853	0.078125	0.06368721	0.0234375	0.0703125	0.037254903	0.087254904
../fasta/ref/bacteria/69/31/GCF_019931695.1_ASM1993169v1_genomic.fna.gz	../fasta/ref/bacteria/69/94/GCF_000694695.1_Kleb_pneu_MGH_73_V1_genomic.fna.gz	31	8192	86.883	0.04269793	0.04120243	0.0234375	0.0426757	0.023	0.0625	0.055664062	0.015625	0.034348734	0.03125	0.037364546	0.0078125	0.0703125	0.0627451	0.09019608
../fasta/ref/bacteria/69/11/GCF_001811695.1_ASM181169v1_genomic.fna.gz	../fasta/ref/bacteria/69/33/GCF_019733695.1_ASM1973369v1_genomic.fna.gz	31	8192	89.2838	0.056721278	0.056606185	0.0625	0.0824557	0.062	0.0859375	0.06347656	0.015625	0.04243763	0.0390625	0.066900656	0.046875	0.0703125	0.060784314	0.09607843
../fasta/ref/bacteria/69/49/GCF_001549695.1_ASM154969v1_genomic.fna.gz	../fasta/ref/bacteria/69/87/GCF_001887695.1_ASM188769v1_genomic.fna.gz	31	8192	90.4452	0.049784217	0.047059346	0.0234375	0.00986068	0.023	0.0703125	0.051757812	0.0234375	0.05340673	0.046875	0.056177255	0.0703125	0.0859375	0.055882353	0.10392157
../fasta/ref/bacteria/69/17/GCF_005217695.1_ASM521769v1_genomic.fna.gz	../fasta/ref/bacteria/69/65/GCF_002565695.1_ASM256569v1_genomic.fna.gz	31	8192	90.6914	0.05633881	0.056322146	0.0703125	0.0238802	0.07	0.0390625	0.057617188	0.0546875	0.06452252	0.0703125	0.04886379	0.0390625	0.0625	0.08627451	0.087254904
../fasta/ref/bacteria/69/82/GCF_000782695.1_ASM78269v1_genomic.fna.gz	../fasta/ref/bacteria/69/07/GCF_000807695.1_ASM80769v3_genomic.fna.gz	31	8192	91.1225	0.05778678	0.057612274	0.078125	0.0555927	0.078	0.0234375	0.057617188	0.0703125	0.056726832	0.0625	0.045405842	0.046875	0.1171875	0.051960785	0.097058825
../fasta/ref/bacteria/69/82/GCF_006382695.1_ASM638269v1_genomic.fna.gz	../fasta/ref/bacteria/69/23/GCF_020223695.1_ASM2022369v1_genomic.fna.gz	31	8192	86.0444	0.055052474	0.054831706	0.046875	0.0904951	0.047	0.0546875	0.0546875	0.0859375	0.064472534	0.0546875	0.04677556	0.0546875	0.0546875	0.06666667	0.09411765
../fasta/ref/bacteria/69/23/GCF_002123695.1_ASM212369v1_genomic.fna.gz	../fasta/ref/bacteria/69/26/GCF_900126695.1_17175_3_36_genomic.fna.gz	31	8192	88.6536	0.053596947	0.052932005	0.078125	0.0674067	0.078	0.0703125	0.055664062	0.09375	0.06340371	0.0625	0.06119098	0.046875	0.078125	0.061764706	0.0882353
../fasta/ref/bacteria/69/72/GCF_000772695.1_NCPPB1241v1_genomic.fna.gz	../fasta/ref/bacteria/69/96/GCF_003296695.1_ASM329669v1_genomic.fna.gz	31	8192	91.2341	0.055241797	0.05513064	0.09375	0.096645	0.094	0.0390625	0.061523438	0.046875	0.060869347	0.078125	0.06643065	0.09375	0.09375	0.06764706	0.11176471
../fasta/ref/bacteria/69/45/GCF_011045695.1_ASM1104569v1_genomic.fna.gz	../fasta/ref/bacteria/80/90/GCF_017490805.1_ASM1749080v1_genomic.fna.gz	31	8192	90.2086	0.049425267	0.048832003	0.0390625	0.0596034	0.039	0.046875	0.053710938	0.015625	0.061054632	0.0703125	0.056426074	0.0546875	0.046875	0.046078432	0.097058825
../fasta/ref/bacteria/69/40/GCF_014640695.1_ASM1464069v1_genomic.fna.gz	../fasta/ref/bacteria/44/16/GCF_900116445.1_IMG-taxon_2671180117_annotated_assembly_genomic.fna.gz	31	8192	91.2985	0.05091123	0.05074332	0.0390625	0.0623073	0.039	0.0546875	0.046875	0.046875	0.04734546	0.0625	0.050211627	0.03125	0.1328125	0.05392157	0.11862745
../fasta/ref/bacteria/69/94/GCF_900094695.1_ASM90009469v1_genomic.fna.gz	../fasta/ref/bacteria/69/71/GCF_002571695.1_ASM257169v1_genomic.fna.gz	31	8192	90.0414	0.05110179	0.0507795	0.03125	0.0819652	0.031	0.0390625	0.051757812	0.0546875	0.046344005	0.03125	0.046032205	0.03125	0.0625	0.05882353	0.097058825
../fasta/ref/bacteria/69/08/GCF_003408695.1_ASM340869v1_genomic.fna.gz	../fasta/ref/bacteria/69/08/GCF_001008695.1_ASM100869v1_genomic.fna.gz	31	8192	91.5018	0.066817924	0.066675685	0.0625	0.0455181	0.062	0.0703125	0.060546875	0.0859375	0.07240464	0.0390625	0.06614753	0.0625	0.0859375	0.073529415	0.1127451
../fasta/ref/bacteria/69/51/GCF_002551695.1_ASM255169v1_genomic.fna.gz	../fasta/ref/bacteria/69/21/GCF_002021695.1_ASM202169v1_genomic.fna.gz	31	8192	91.2612	0.06297979	0.06277878	0.0703125	0.0768479	0.07	0.078125	0.06542969	0.046875	0.06555866	0.03125	0.06381033	0.03125	0.0703125	0.05490196	0.11372549
../fasta/ref/bacteria/69/78/GCF_015278695.1_ASM1527869v1_genomic.fna.gz	../fasta/ref/bacteria/69/73/GCF_019973695.1_ASM1997369v1_genomic.fna.gz	31	8192	91.6262	0.06761145	0.06712167	0.0546875	0.0506639	0.055	0.078125	0.07421875	0.078125	0.064819165	0.09375	0.05751259	0.078125	0.0859375	0.07745098	0.110784315
../fasta/ref/bacteria/69/41/GCF_001641695.1_ASM164169v1_genomic.fna.gz	../fasta/ref/bacteria/63/41/GCF_001641635.1_ASM164163v1_genomic.fna.gz	31	8192	91.0747	0.067396455	0.06575043	0.03125	0.0950821	0.031	0.046875	0.06542969	0.0390625	0.049346626	0.09375	0.07035034	0.0625	0.1484375	0.052941177	0.1127451
../fasta/ref/bacteria/69/19/GCF_001419695.1_ASM141969v1_genomic.fna.gz	../fasta/ref/bacteria/69/29/GCF_000829695.1_ASM82969v1_genomic.fna.gz	31	8192	91.3063	0.060033947	0.059871055	0.0625	0.126243	0.062	0.0703125	0.064453125	0.09375	0.06465575	0.0703125	0.06253265	0.046875	0.09375	0.07450981	0.10784314
../fasta/ref/bacteria/69/68/GCF_003468695.1_ASM346869v1_genomic.fna.gz	../fasta/ref/bacteria/69/74/GCF_910574695.1_MGBC000077_genomic.fna.gz	31	8192	90.7281	0.061785877	0.06162274	0.0703125	0.0680516	0.07	0.0390625	0.06933594	0.0390625	0.060443617	0.0625	0.06924379	0.0859375	0.0546875	0.08039216	0.10294118
../fasta/ref/bacteria/69/82/GCF_001582695.1_ASM158269v1_genomic.fna.gz	../fasta/ref/bacteria/69/90/GCF_001590695.1_ASM159069v1_genomic.fna.gz	31	8192	90.9931	0.06121386	0.061066415	0.1171875	0.00192397	0.117	0.03125	0.06640625	0.0390625	0.059384707	0.0703125	0.061109174	0.0625	0.0625	0.07156863	0.10784314
../fasta/ref/bacteria/69/23/GCF_004123695.1_ASM412369v1_genomic.fna.gz	../fasta/ref/bacteria/34/65/GCF_016865345.1_ASM1686534v1_genomic.fna.gz	31	8192	90.8179	0.06252983	0.062334314	0.0390625	0.103374	0.039	0.046875	0.0625	0.0546875	0.056219257	0.046875	0.06107979	0.0546875	0.0859375	0.078431375	0.09607843
../fasta/ref/bacteria/69/77/GCF_900077695.1_11983_7_7_genomic.fna.gz	../fasta/ref/bacteria/69/57/GCF_001057695.1_ASM105769v1_genomic.fna.gz	31	8192	91.6153	0.06817827	0.067988485	0.0703125	0.0645282	0.07	0.0703125	0.078125	0.078125	0.06248997	0.09375	0.07834642	0.0703125	0.078125	0.08529412	0.10980392
../fasta/ref/bacteria/69/45/GCF_015845695.1_ASM1584569v1_genomic.fna.gz	../fasta/ref/bacteria/69/99/GCF_002199695.1_ASM219969v1_genomic.fna.gz	31	8192	91.6104	0.06868741	0.06818042	0.0625	0.0709227	0.062	0.046875	0.07128906	0.046875	0.06822645	0.046875	0.062284503	0.078125	0.109375	0.08137255	0.11862745
../fasta/ref/bacteria/69/85/GCF_002585695.1_ASM258569v1_genomic.fna.gz	../fasta/ref/bacteria/69/88/GCF_002588695.1_ASM258869v1_genomic.fna.gz	31	8192	91.6248	0.07142309	0.07120714	0.0390625	0.0312649	0.039	0.09375	0.07910156	0.0546875	0.05739378	0.0390625	0.06629579	0.0703125	0.1171875	0.09509804	0.11960784
../fasta/ref/bacteria/69/53/GCF_003253695.1_ASM325369v1_genomic.fna.gz	../fasta/ref/bacteria/37/45/GCF_001945375.1_ASM194537v1_genomic.fna.gz	31	8192	91.7342	0.07651856	0.076204434	0.0546875	0.050603	0.055	0.0859375	0.09375	0.0625	0.088489704	0.109375	0.06986915	0.09375	0.109375	0.083333336	0.1264706
../fasta/ref/bacteria/69/08/GCF_003008695.1_ASM300869v1_genomic.fna.gz	../fasta/ref/bacteria/80/16/GCF_900416805.1_ART1_genomic.fna.gz	31	8192	92.0183	0.07769938	0.07751106	0.0859375	0.0879	0.086	0.078125	0.083984375	0.0234375	0.08089375	0.078125	0.10025084	0.0703125	0.0859375	0.09607843	0.10098039
../fasta/ref/bacteria/69/59/GCF_000159695.1_ASM15969v1_genomic.fna.gz	../fasta/ref/bacteria/53/67/GCF_013267535.1_ASM1326753v1_genomic.fna.gz	31	8192	91.2751	0.07379407	0.07146075	0.078125	0.0419632	0.078	0.0234375	0.07519531	0.0546875	0.072168775	0.046875	0.07666261	0.0625	0.09375	0.08039216	0.083333336
