#G1	G2	K	sketchsize	ANI	WJI	JI	Mash	Dash1	SM	BD8	BD1	SS8	SS1	FSS8	FSS1	PMH8Exact	PMH8-50000000	PMH1Exact	PMH1-50000000
../fasta/ref/bacteria/69/02/GCF_014202695.1_ASM1420269v1_genomic.fna.gz	../fasta/ref/bacteria/05/38/GCF_000238055.2_Oribacterium_sp_ACB1_V2_genomic.fna.gz	31	131072	81.8493	0.011737534	0.011410692	0.014160156	0.0168847	0.014	0.012207031	0.016906738	0.010253906	0.010888334	0.009765625	0.012107114	0.014160156	0.021972656	0.022855392	0.04632353
../fasta/ref/bacteria/69/02/GCF_003602695.1_ASM360269v1_genomic.fna.gz	../fasta/ref/bacteria/69/60/GCF_015560695.1_ASM1556069v1_genomic.fna.gz	31	131072	80.8999	0.01234494	0.012231368	0.013183594	0.0118429	0.013	0.009277344	0.015197754	0.013671875	0.01158388	0.0126953125	0.011933874	0.013671875	0.05810547	0.025980392	0.063357845
../fasta/ref/bacteria/69/02/GCF_023702695.1_ASM2370269v1_genomic.fna.gz	../fasta/ref/bacteria/69/09/GCF_022809695.1_ASM2280969v1_genomic.fna.gz	31	131072	82.8878	0.01374409	0.010573184	0.009765625	0.0103508	0.01	0.009277344	0.01361084	0.0068359375	0.0105909025	0.011230469	0.010140292	0.009277344	0.04296875	0.023345588	0.055208333
../fasta/ref/bacteria/69/80/GCF_003480695.1_ASM348069v1_genomic.fna.gz	../fasta/ref/bacteria/37/80/GCF_003480375.1_ASM348037v1_genomic.fna.gz	31	131072	82.6309	0.012145222	0.011809266	0.01171875	0.0134066	0.012	0.01171875	0.0154418945	0.009277344	0.011373109	0.012207031	0.012482042	0.011230469	0.04248047	0.023713235	0.05545343
../fasta/ref/bacteria/69/05/GCF_002705695.1_ASM270569v1_genomic.fna.gz	../fasta/ref/bacteria/69/56/GCF_000156695.2_ASM15669v2_genomic.fna.gz	31	131072	84.7359	0.013194422	0.013025992	0.011230469	0.00607062	0.011	0.015625	0.018371582	0.012207031	0.012751365	0.0146484375	0.0127912555	0.0107421875	0.072753906	0.02420343	0.083333336
../fasta/ref/bacteria/69/05/GCF_902705695.1_21877_MH06_genomic.fna.gz	../fasta/ref/bacteria/69/83/GCF_900083695.1_12045_6_61_genomic.fna.gz	31	131072	84.3558	0.014446896	0.014256114	0.009765625	0.01911	0.01	0.020019531	0.01763916	0.013183594	0.014769602	0.0126953125	0.01341204	0.020019531	0.061035156	0.026102941	0.07064951
../fasta/ref/bacteria/69/83/GCF_900983695.1_19944_6_162_genomic.fna.gz	../fasta/ref/bacteria/69/73/GCF_002073695.2_ASM207369v2_genomic.fna.gz	31	131072	82.9899	0.012923977	0.011998936	0.009277344	0.0130549	0.009	0.010253906	0.016113281	0.010253906	0.011667753	0.01171875	0.011588814	0.010253906	0.024902344	0.022242647	0.038541667
../fasta/ref/bacteria/69/53/GCF_001953695.1_ASM195369v1_genomic.fna.gz	../fasta/ref/bacteria/69/56/GCF_009856695.1_ASM985669v1_genomic.fna.gz	31	131072	83.1951	0.012161513	0.0102590695	0.010253906	0.0132512	0.01	0.009765625	0.015075684	0.0068359375	0.01022648	0.0087890625	0.01030384	0.008300781	0.046875	0.02175245	0.06262255
../fasta/ref/bacteria/69/85/GCF_013385695.1_ASM1338569v1_genomic.fna.gz	../fasta/ref/bacteria/69/70/GCF_903970695.1_ASM90397069v1_genomic.fna.gz	31	131072	87.3276	0.023539292	0.02342134	0.020996094	0.0224418	0.021	0.022949219	0.028625488	0.025878906	0.023385173	0.026367188	0.02386321	0.018066406	0.0703125	0.034681372	0.08492647
../fasta/ref/bacteria/69/88/GCF_022788695.1_ASM2278869v1_genomic.fna.gz	../fasta/ref/bacteria/69/05/GCF_020905695.1_ASM2090569v1_genomic.fna.gz	31	131072	87.8466	0.028019043	0.02735653	0.026367188	0.0214016	0.026	0.028808594	0.03277588	0.0234375	0.028769432	0.034179688	0.028773747	0.021972656	0.06298828	0.03995098	0.07640931
../fasta/ref/bacteria/69/53/GCF_014653695.1_ASM1465369v1_genomic.fna.gz	../fasta/ref/bacteria/34/65/GCF_003265345.1_ASM326534v1_genomic.fna.gz	31	131072	87.3212	0.023123924	0.023080267	0.025878906	0.0174724	0.026	0.026855469	0.027282715	0.023925781	0.024404123	0.022460938	0.021827491	0.021972656	0.09033203	0.034375	0.103063725
../fasta/ref/bacteria/69/51/GCF_014651695.1_ASM1465169v1_genomic.fna.gz	../fasta/ref/bacteria/02/82/GCF_003182025.1_ASM318202v1_genomic.fna.gz	31	131072	86.7039	0.021420298	0.021343289	0.018066406	0.0324902	0.018	0.025878906	0.024841309	0.023925781	0.021699335	0.0234375	0.024440696	0.0234375	0.06738281	0.034681372	0.08210784
../fasta/ref/bacteria/69/21/GCF_013821695.1_ASM1382169v1_genomic.fna.gz	../fasta/ref/bacteria/69/47/GCF_018447695.1_ASM1844769v1_genomic.fna.gz	31	131072	86.9987	0.02790112	0.027583284	0.028320312	0.0265693	0.028	0.029296875	0.033325195	0.01953125	0.026656795	0.024414062	0.028858835	0.02734375	0.079589844	0.036458332	0.07579657
../fasta/ref/bacteria/69/59/GCF_013359695.1_ASM1335969v1_genomic.fna.gz	../fasta/ref/bacteria/37/13/GCF_002113375.1_ASM211337v1_genomic.fna.gz	31	131072	87.0614	0.024831094	0.0245716	0.024902344	0.0350888	0.025	0.024902344	0.026489258	0.021972656	0.023500467	0.025878906	0.02300392	0.0234375	0.07519531	0.037132353	0.08125
../fasta/ref/bacteria/69/27/GCF_007827695.1_ASM782769v1_genomic.fna.gz	../fasta/ref/bacteria/37/02/GCF_002302375.1_ASM230237v1_genomic.fna.gz	31	131072	87.2882	0.022355124	0.02223956	0.024902344	0.0241933	0.025	0.025390625	0.026123047	0.01953125	0.02226084	0.022949219	0.021387223	0.018554688	0.076171875	0.030514706	0.074448526
../fasta/ref/bacteria/69/70/GCF_005670695.1_ASM567069v1_genomic.fna.gz	../fasta/ref/bacteria/11/31/GCF_010731115.1_ASM1073111v1_genomic.fna.gz	31	131072	88.6842	0.030044077	0.03001385	0.025878906	0.0400527	0.026	0.03125	0.03277588	0.026367188	0.02739617	0.032714844	0.031238208	0.028808594	0.06298828	0.04387255	0.082781866
../fasta/ref/bacteria/69/70/GCF_900170695.1_Hermans-110_genomic.fna.gz	../fasta/ref/bacteria/69/43/GCF_003143695.2_ASM314369v2_genomic.fna.gz	31	131072	86.6667	0.024550775	0.024308417	0.021484375	0.0241426	0.021	0.02734375	0.02734375	0.024414062	0.023470541	0.023925781	0.02445728	0.022949219	0.033203125	0.03370098	0.051593136
../fasta/ref/bacteria/69/43/GCF_023743695.1_ASM2374369v1_genomic.fna.gz	../fasta/ref/bacteria/69/63/GCF_001663695.1_ASM166369v1_genomic.fna.gz	31	131072	98.4582	0.024803437	0.02480129	0.02734375	0.0285431	0.027	0.03173828	0.02911377	0.024414062	0.024197493	0.020507812	0.02295631	0.019042969	0.049804688	0.03547794	0.06519608
../fasta/ref/bacteria/69/85/GCF_003385695.1_ASM338569v1_genomic.fna.gz	../fasta/ref/bacteria/34/04/GCF_900104345.1_IMG-taxon_2623620614_annotated_assembly_genomic.fna.gz	31	131072	88.8645	0.03865918	0.038628794	0.036132812	0.0455305	0.036	0.045410156	0.042297363	0.036621094	0.038653094	0.04296875	0.037936524	0.03466797	0.06591797	0.050735295	0.07947304
../fasta/ref/bacteria/69/83/GCF_000383695.1_ASM38369v1_genomic.fna.gz	../fasta/ref/bacteria/34/77/GCF_000377345.1_ASM37734v1_genomic.fna.gz	31	131072	85.6367	0.031871106	0.031128742	0.038085938	0.017322	0.038	0.03564453	0.036315918	0.026367188	0.029897809	0.030761719	0.032164995	0.030273438	0.04638672	0.041789215	0.064644605
../fasta/ref/bacteria/69/53/GCF_016653695.1_ASM1665369v1_genomic.fna.gz	../fasta/ref/bacteria/69/50/GCF_002850695.3_ASM285069v3_genomic.fna.gz	31	131072	88.7708	0.042520665	0.033001043	0.027832031	0.0350904	0.028	0.03466797	0.04034424	0.03857422	0.037705354	0.03173828	0.039155792	0.03955078	0.076171875	0.046691176	0.07751226
../fasta/ref/bacteria/69/51/GCF_019351695.1_ASM1935169v1_genomic.fna.gz	../fasta/ref/bacteria/69/27/GCF_016427695.1_ASM1642769v1_genomic.fna.gz	31	131072	87.6363	0.036404815	0.036201693	0.040527344	0.0442434	0.041	0.04248047	0.041259766	0.03466797	0.033574082	0.041015625	0.036131255	0.032226562	0.076660156	0.045833334	0.0810049
../fasta/ref/bacteria/69/51/GCF_017151695.1_ASM1715169v1_genomic.fna.gz	../fasta/ref/bacteria/27/31/GCF_009931275.1_ASM993127v1_genomic.fna.gz	31	131072	82.9763	0.030424409	0.02996122	0.025878906	0.0371953	0.026	0.02734375	0.033447266	0.03515625	0.029566213	0.028320312	0.03164861	0.025878906	0.06640625	0.038909312	0.07469363
../fasta/ref/bacteria/69/27/GCF_016027695.1_ASM1602769v1_genomic.fna.gz	../fasta/ref/bacteria/69/75/GCF_900075695.1_11983_6_30_genomic.fna.gz	31	131072	88.4157	0.036985487	0.036666844	0.03955078	0.0382339	0.04	0.044433594	0.03955078	0.03515625	0.034067057	0.040527344	0.038428925	0.034179688	0.068847656	0.048713237	0.080085784
../fasta/ref/bacteria/69/75/GCF_019775695.1_ASM1977569v1_genomic.fna.gz	../fasta/ref/bacteria/69/73/GCF_017973695.1_ASM1797369v1_genomic.fna.gz	31	131072	88.416	0.03504793	0.033995215	0.037109375	0.0273837	0.037	0.037109375	0.03857422	0.03173828	0.032538787	0.026367188	0.032427967	0.03466797	0.07421875	0.0435049	0.089705884
../fasta/ref/bacteria/69/78/GCF_017378695.1_ASM1737869v1_genomic.fna.gz	../fasta/ref/bacteria/34/41/GCF_003841345.1_ASM384134v1_genomic.fna.gz	31	131072	87.6564	0.033424087	0.032750476	0.037597656	0.0335688	0.038	0.026367188	0.038269043	0.036132812	0.032790437	0.037597656	0.03605964	0.03173828	0.041992188	0.043382354	0.056495097
../fasta/ref/bacteria/69/46/GCF_001746695.1_ASM174669v1_genomic.fna.gz	../fasta/ref/bacteria/69/01/GCF_016801695.1_ASM1680169v1_genomic.fna.gz	31	131072	89.6803	0.03721344	0.03600706	0.041992188	0.0378905	0.042	0.03857422	0.045654297	0.040039062	0.035931733	0.037109375	0.039133355	0.038085938	0.06738281	0.048713237	0.080269605
../fasta/ref/bacteria/69/41/GCF_014841695.1_ASM1484169v1_genomic.fna.gz	../fasta/ref/bacteria/80/41/GCF_014841805.1_ASM1484180v1_genomic.fna.gz	31	131072	89.2661	0.03939259	0.0391962	0.036132812	0.0338752	0.036	0.04248047	0.0435791	0.041503906	0.039992087	0.036621094	0.038825043	0.041503906	0.0703125	0.050490197	0.09319853
../fasta/ref/bacteria/69/80/GCF_007680695.1_ASM768069v1_genomic.fna.gz	../fasta/ref/bacteria/69/70/GCF_022570695.1_ASM2257069v1_genomic.fna.gz	31	131072	88.7769	0.0449233	0.04439372	0.047851562	0.0403485	0.048	0.044921875	0.047851562	0.0546875	0.048219323	0.041503906	0.043215282	0.038085938	0.0703125	0.05269608	0.08474265
../fasta/ref/bacteria/69/75/GCF_002075695.1_ASM207569v1_genomic.fna.gz	../fasta/ref/bacteria/69/78/GCF_002978695.1_ASM297869v1_genomic.fna.gz	31	131072	89.6561	0.044230185	0.04389814	0.048339844	0.0437683	0.048	0.048828125	0.048828125	0.040527344	0.041009814	0.044921875	0.046073373	0.04345703	0.07421875	0.057843138	0.08884804
../fasta/ref/bacteria/69/43/GCF_003443695.1_ASM344369v1_genomic.fna.gz	../fasta/ref/bacteria/37/09/GCF_900109375.1_IMG-taxon_2622736580_annotated_assembly_genomic.fna.gz	31	131072	88.2704	0.048668936	0.04853456	0.052734375	0.038086	0.053	0.047851562	0.050354004	0.045898438	0.048255812	0.05126953	0.048642572	0.049804688	0.09716797	0.059865195	0.10055147
../fasta/ref/bacteria/69/41/GCF_020341695.1_ASM2034169v1_genomic.fna.gz	../fasta/ref/bacteria/69/48/GCF_015548695.1_ASM1554869v1_genomic.fna.gz	31	131072	88.6417	0.048384536	0.048279576	0.04736328	0.0548227	0.047	0.041015625	0.05065918	0.04345703	0.048578054	0.049316406	0.04769678	0.043945312	0.08984375	0.05949755	0.10300245
../fasta/ref/bacteria/69/41/GCF_014141695.1_ASM1414169v1_genomic.fna.gz	../fasta/ref/bacteria/85/14/GCF_022214855.1_ASM2221485v1_genomic.fna.gz	31	131072	87.5721	0.037122063	0.036919612	0.03955078	0.0403251	0.04	0.03564453	0.04321289	0.04248047	0.041197658	0.044433594	0.040158447	0.037597656	0.06591797	0.043688726	0.078431375
../fasta/ref/bacteria/69/14/GCF_001814695.1_ASM181469v1_genomic.fna.gz	../fasta/ref/bacteria/37/74/GCF_001074375.1_ASM107437v1_genomic.fna.gz	31	131072	89.0685	0.046431296	0.046403836	0.04736328	0.0441138	0.047	0.041992188	0.048217773	0.044433594	0.04441187	0.043945312	0.048400503	0.041503906	0.0625	0.059068628	0.068627454
../fasta/ref/bacteria/69/60/GCF_902460695.1_2010-33561_genomic.fna.gz	../fasta/ref/bacteria/69/48/GCF_003048695.2_ASM304869v2_genomic.fna.gz	31	131072	88.7133	0.04101994	0.03968094	0.037109375	0.0406643	0.037	0.037109375	0.042663574	0.034179688	0.03870039	0.044921875	0.044416882	0.041992188	0.05810547	0.050857842	0.064644605
../fasta/ref/bacteria/69/60/GCF_002760695.1_ASM276069v1_genomic.fna.gz	../fasta/ref/bacteria/69/68/GCF_014168695.1_ASM1416869v1_genomic.fna.gz	31	131072	89.0468	0.046861947	0.04670724	0.044921875	0.0567972	0.045	0.04296875	0.051940918	0.05419922	0.045284994	0.04638672	0.04423657	0.049804688	0.07519531	0.059436273	0.085171565
../fasta/ref/bacteria/69/63/GCF_004363695.1_ASM436369v1_genomic.fna.gz	../fasta/ref/bacteria/83/59/GCF_003259835.1_ASM325983v1_genomic.fna.gz	31	131072	88.9113	0.04139125	0.041292425	0.03955078	0.0368632	0.04	0.03955078	0.04321289	0.04638672	0.04539643	0.048339844	0.044297826	0.03125	0.0703125	0.050980393	0.07573529
../fasta/ref/bacteria/69/31/GCF_019931695.1_ASM1993169v1_genomic.fna.gz	../fasta/ref/bacteria/69/94/GCF_000694695.1_Kleb_pneu_MGH_73_V1_genomic.fna.gz	31	131072	86.883	0.04269793	0.04120243	0.029785156	0.048453	0.03	0.05029297	0.044799805	0.03955078	0.041392498	0.04638672	0.04040186	0.040039062	0.07861328	0.053492647	0.089154415
../fasta/ref/bacteria/69/11/GCF_001811695.1_ASM181169v1_genomic.fna.gz	../fasta/ref/bacteria/69/33/GCF_019733695.1_ASM1973369v1_genomic.fna.gz	31	131072	89.2838	0.056721278	0.056606185	0.06591797	0.056867	0.066	0.05908203	0.060791016	0.05419922	0.055079818	0.06640625	0.058539238	0.056152344	0.09277344	0.06752451	0.10655637
../fasta/ref/bacteria/69/49/GCF_001549695.1_ASM154969v1_genomic.fna.gz	../fasta/ref/bacteria/69/87/GCF_001887695.1_ASM188769v1_genomic.fna.gz	31	131072	90.4452	0.049784217	0.047059346	0.048828125	0.0544212	0.049	0.052246094	0.05328369	0.049804688	0.05029197	0.05078125	0.0503015	0.049316406	0.09375	0.056862745	0.10784314
../fasta/ref/bacteria/69/17/GCF_005217695.1_ASM521769v1_genomic.fna.gz	../fasta/ref/bacteria/69/65/GCF_002565695.1_ASM256569v1_genomic.fna.gz	31	131072	90.6914	0.05633881	0.056322146	0.061035156	0.0557317	0.061	0.056152344	0.059326172	0.061523438	0.05941997	0.05029297	0.05281623	0.060546875	0.08691406	0.067463234	0.103247546
../fasta/ref/bacteria/69/82/GCF_000782695.1_ASM78269v1_genomic.fna.gz	../fasta/ref/bacteria/69/07/GCF_000807695.1_ASM80769v3_genomic.fna.gz	31	131072	91.1225	0.05778678	0.057612274	0.061523438	0.0610607	0.062	0.056152344	0.06286621	0.052734375	0.059715208	0.055664062	0.06027221	0.05078125	0.08251953	0.06488971	0.09767157
../fasta/ref/bacteria/69/82/GCF_006382695.1_ASM638269v1_genomic.fna.gz	../fasta/ref/bacteria/69/23/GCF_020223695.1_ASM2022369v1_genomic.fna.gz	31	131072	86.0444	0.055052474	0.054831706	0.0546875	0.0606926	0.055	0.056640625	0.059326172	0.06201172	0.05720641	0.052246094	0.05377644	0.052246094	0.08886719	0.06341912	0.10281863
../fasta/ref/bacteria/69/23/GCF_002123695.1_ASM212369v1_genomic.fna.gz	../fasta/ref/bacteria/69/26/GCF_900126695.1_17175_3_36_genomic.fna.gz	31	131072	88.6536	0.053596947	0.052932005	0.0546875	0.0614807	0.055	0.046875	0.053710938	0.060546875	0.053894497	0.05810547	0.053234726	0.053710938	0.07470703	0.063909315	0.084436275
../fasta/ref/bacteria/69/72/GCF_000772695.1_NCPPB1241v1_genomic.fna.gz	../fasta/ref/bacteria/69/96/GCF_003296695.1_ASM329669v1_genomic.fna.gz	31	131072	91.2341	0.055241797	0.05513064	0.057128906	0.0593982	0.057	0.05517578	0.061157227	0.064941406	0.05727642	0.0546875	0.05415382	0.057617188	0.08544922	0.06611519	0.09313726
../fasta/ref/bacteria/69/45/GCF_011045695.1_ASM1104569v1_genomic.fna.gz	../fasta/ref/bacteria/80/90/GCF_017490805.1_ASM1749080v1_genomic.fna.gz	31	131072	90.2086	0.049425267	0.048832003	0.04638672	0.0500322	0.046	0.05126953	0.054748535	0.05078125	0.04786575	0.053710938	0.047879342	0.041503906	0.08105469	0.06219363	0.099693626
../fasta/ref/bacteria/69/40/GCF_014640695.1_ASM1464069v1_genomic.fna.gz	../fasta/ref/bacteria/44/16/GCF_900116445.1_IMG-taxon_2671180117_annotated_assembly_genomic.fna.gz	31	131072	91.2985	0.05091123	0.05074332	0.05078125	0.054877	0.051	0.049804688	0.051574707	0.048828125	0.051845573	0.049316406	0.051372007	0.044433594	0.106933594	0.05723039	0.11164216
../fasta/ref/bacteria/69/94/GCF_900094695.1_ASM90009469v1_genomic.fna.gz	../fasta/ref/bacteria/69/71/GCF_002571695.1_ASM257169v1_genomic.fna.gz	31	131072	90.0414	0.05110179	0.0507795	0.04736328	0.0591075	0.047	0.053710938	0.054504395	0.04638672	0.053656876	0.046875	0.051769376	0.044921875	0.08691406	0.059558824	0.09417892
../fasta/ref/bacteria/69/08/GCF_003408695.1_ASM340869v1_genomic.fna.gz	../fasta/ref/bacteria/69/08/GCF_001008695.1_ASM100869v1_genomic.fna.gz	31	131072	91.5018	0.066817924	0.066675685	0.06982422	0.0677581	0.07	0.060058594	0.06970215	0.06347656	0.06748965	0.06542969	0.07086209	0.05810547	0.09765625	0.074448526	0.11476716
../fasta/ref/bacteria/69/51/GCF_002551695.1_ASM255169v1_genomic.fna.gz	../fasta/ref/bacteria/69/21/GCF_002021695.1_ASM202169v1_genomic.fna.gz	31	131072	91.2612	0.06297979	0.06277878	0.060058594	0.0569065	0.06	0.06591797	0.06774902	0.05908203	0.057750825	0.061523438	0.06103752	0.057617188	0.10839844	0.068811275	0.11115196
../fasta/ref/bacteria/69/78/GCF_015278695.1_ASM1527869v1_genomic.fna.gz	../fasta/ref/bacteria/69/73/GCF_019973695.1_ASM1997369v1_genomic.fna.gz	31	131072	91.6262	0.06761145	0.06712167	0.06640625	0.0708808	0.066	0.068359375	0.07220459	0.068847656	0.06857391	0.061035156	0.06922322	0.06982422	0.09814453	0.07751226	0.10931373
../fasta/ref/bacteria/69/41/GCF_001641695.1_ASM164169v1_genomic.fna.gz	../fasta/ref/bacteria/63/41/GCF_001641635.1_ASM164163v1_genomic.fna.gz	31	131072	91.0747	0.067396455	0.06575043	0.06298828	0.065337	0.063	0.063964844	0.07397461	0.056152344	0.069732696	0.06689453	0.069186024	0.052246094	0.11279297	0.07334559	0.125
../fasta/ref/bacteria/69/19/GCF_001419695.1_ASM141969v1_genomic.fna.gz	../fasta/ref/bacteria/69/29/GCF_000829695.1_ASM82969v1_genomic.fna.gz	31	131072	91.3063	0.060033947	0.059871055	0.052734375	0.071878	0.053	0.06298828	0.064941406	0.060058594	0.060551077	0.063964844	0.058288023	0.055664062	0.09863281	0.06973039	0.1127451
../fasta/ref/bacteria/69/68/GCF_003468695.1_ASM346869v1_genomic.fna.gz	../fasta/ref/bacteria/69/74/GCF_910574695.1_MGBC000077_genomic.fna.gz	31	131072	90.7281	0.061785877	0.06162274	0.064941406	0.0690458	0.065	0.0625	0.064453125	0.063964844	0.061763693	0.063964844	0.060980197	0.064453125	0.09472656	0.07555147	0.106066175
../fasta/ref/bacteria/69/82/GCF_001582695.1_ASM158269v1_genomic.fna.gz	../fasta/ref/bacteria/69/90/GCF_001590695.1_ASM159069v1_genomic.fna.gz	31	131072	90.9931	0.06121386	0.061066415	0.064453125	0.0635983	0.064	0.068847656	0.06616211	0.060546875	0.06188292	0.05908203	0.060160413	0.06298828	0.07763672	0.07493872	0.09528186
../fasta/ref/bacteria/69/23/GCF_004123695.1_ASM412369v1_genomic.fna.gz	../fasta/ref/bacteria/34/65/GCF_016865345.1_ASM1686534v1_genomic.fna.gz	31	131072	90.8179	0.06252983	0.062334314	0.05078125	0.0639004	0.051	0.060058594	0.064941406	0.06640625	0.062838666	0.057128906	0.06432461	0.068359375	0.09375	0.071078435	0.101715684
../fasta/ref/bacteria/69/77/GCF_900077695.1_11983_7_7_genomic.fna.gz	../fasta/ref/bacteria/69/57/GCF_001057695.1_ASM105769v1_genomic.fna.gz	31	131072	91.6153	0.06817827	0.067988485	0.068359375	0.0733096	0.068	0.07128906	0.07672119	0.06298828	0.063867874	0.076171875	0.07139724	0.080078125	0.09765625	0.07959559	0.109375
../fasta/ref/bacteria/69/45/GCF_015845695.1_ASM1584569v1_genomic.fna.gz	../fasta/ref/bacteria/69/99/GCF_002199695.1_ASM219969v1_genomic.fna.gz	31	131072	91.6104	0.06868741	0.06818042	0.076171875	0.0683725	0.076	0.068847656	0.07159424	0.067871094	0.067977175	0.06201172	0.06739484	0.072753906	0.106933594	0.08137255	0.107965685
../fasta/ref/bacteria/69/85/GCF_002585695.1_ASM258569v1_genomic.fna.gz	../fasta/ref/bacteria/69/88/GCF_002588695.1_ASM258869v1_genomic.fna.gz	31	131072	91.6248	0.07142309	0.07120714	0.060546875	0.0729552	0.061	0.07714844	0.07702637	0.064941406	0.07172399	0.061035156	0.067966916	0.07324219	0.10595703	0.08051471	0.121323526
../fasta/ref/bacteria/69/53/GCF_003253695.1_ASM325369v1_genomic.fna.gz	../fasta/ref/bacteria/37/45/GCF_001945375.1_ASM194537v1_genomic.fna.gz	31	131072	91.7342	0.07651856	0.076204434	0.076660156	0.0720597	0.077	0.084472656	0.07720947	0.07910156	0.07413117	0.07763672	0.07393883	0.080078125	0.111328125	0.08805147	0.116053924
../fasta/ref/bacteria/69/08/GCF_003008695.1_ASM300869v1_genomic.fna.gz	../fasta/ref/bacteria/80/16/GCF_900416805.1_ART1_genomic.fna.gz	31	131072	92.0183	0.07769938	0.07751106	0.083496094	0.0759572	0.083	0.07470703	0.08050537	0.083984375	0.07276465	0.08642578	0.07872717	0.08203125	0.099121094	0.09050245	0.10484069
