#G1	G2	K	sketchsize	ANI	WJI	JI	Mash	Dash1	BD8	BD4	BD2	BD1	SS8	SS4	SS2	SS1	FSS8	FSS4	FSS2	FSS1	PMH8Exact	PMH8-50000000	PMH8-500000	PMH4Exact	PMH4-50000000	PMH4-500000	PMH2Exact	PMH2-50000000	PMH2-500000	PMH1Exact	PMH1-50000000	PMH1-500000
../fasta/ref/bacteria/69/02/GCF_009902695.1_ASM990269v1_genomic.fna.gz	../fasta/ref/bacteria/69/02/GCF_003302695.1_ASM330269v1_genomic.fna.gz	31	131072	82.3998	0.013326543	0.012914713	0.013671875	0.0118952	0.014160156	0.0126953125	0.013793945	0.016357422	0.01171875	0.014160155	0.013621083	0.011654131	0.010253906	0.010742187	0.010942861	0.011635879	0.012207031	0.05419922	0.103027344	0.014892578	0.051757812	0.09790039	0.013900969	0.05320821	0.08787671	0.025735294	0.064460784	0.09901961
../fasta/ref/bacteria/69/02/GCF_004102695.1_ASM410269v1_genomic.fna.gz	../fasta/ref/bacteria/02/21/GCF_900221025.1_IMG-taxon_2671180026_annotated_assembly_genomic.fna.gz	31	131072	85.3477	0.019425176	0.019301686	0.022460938	0.0167422	0.020507812	0.020996094	0.01977539	0.021606445	0.021484375	0.020263672	0.018875794	0.018521547	0.022460938	0.01953125	0.020457763	0.01946047	0.016113281	0.053222656	0.10107422	0.016845703	0.048828125	0.10205078	0.018173495	0.05101091	0.100694284	0.03057598	0.060784314	0.113051474
../fasta/ref/bacteria/69/02/GCF_014202695.1_ASM1420269v1_genomic.fna.gz	../fasta/ref/bacteria/05/38/GCF_000238055.2_Oribacterium_sp_ACB1_V2_genomic.fna.gz	31	131072	81.8493	0.011737534	0.011410692	0.014160156	0.0168847	0.012207031	0.012451172	0.012817383	0.016906738	0.010253906	0.010498046	0.010804982	0.010888334	0.009765625	0.012695312	0.013240413	0.012107114	0.014160156	0.021972656	0.10986328	0.013427734	0.028076172	0.11254883	0.012191959	0.033432517	0.10911726	0.022855392	0.04632353	0.12254902
../fasta/ref/bacteria/69/02/GCF_003602695.1_ASM360269v1_genomic.fna.gz	../fasta/ref/bacteria/69/60/GCF_015560695.1_ASM1556069v1_genomic.fna.gz	31	131072	80.8999	0.01234494	0.012231368	0.013183594	0.0118429	0.009277344	0.010253906	0.01159668	0.015197754	0.013671875	0.012451171	0.013986318	0.01158388	0.0126953125	0.014648437	0.013374504	0.011933874	0.013671875	0.05810547	0.076171875	0.014160156	0.057861328	0.07495117	0.013900969	0.054551	0.081162736	0.025980392	0.063357845	0.09485294
../fasta/ref/bacteria/69/02/GCF_023702695.1_ASM2370269v1_genomic.fna.gz	../fasta/ref/bacteria/69/09/GCF_022809695.1_ASM2280969v1_genomic.fna.gz	31	131072	82.8878	0.01374409	0.010573184	0.009765625	0.0103508	0.009277344	0.010009766	0.009521484	0.01361084	0.0068359375	0.006835937	0.008743459	0.0105909025	0.011230469	0.011474608	0.010452493	0.010140292	0.009277344	0.04296875	0.095703125	0.009765625	0.044433594	0.09350586	0.010971237	0.043564506	0.09715419	0.023345588	0.055208333	0.10980392
../fasta/ref/bacteria/69/80/GCF_003480695.1_ASM348069v1_genomic.fna.gz	../fasta/ref/bacteria/37/80/GCF_003480375.1_ASM348037v1_genomic.fna.gz	31	131072	82.6309	0.012145222	0.011809266	0.01171875	0.0134066	0.01171875	0.011230469	0.010498047	0.0154418945	0.009277344	0.011230468	0.0115476195	0.011373109	0.012207031	0.010986327	0.012531026	0.012482042	0.011230469	0.04248047	0.09033203	0.010498047	0.04272461	0.095703125	0.011459526	0.041367207	0.09434653	0.023713235	0.05545343	0.106617644
../fasta/ref/bacteria/69/05/GCF_002705695.1_ASM270569v1_genomic.fna.gz	../fasta/ref/bacteria/69/56/GCF_000156695.2_ASM15669v2_genomic.fna.gz	31	131072	84.7359	0.013194422	0.013025992	0.011230469	0.00607062	0.015625	0.015625	0.015136719	0.018371582	0.012207031	0.012451171	0.012407988	0.012751365	0.0146484375	0.013671874	0.012157418	0.0127912555	0.0107421875	0.072753906	0.07763672	0.0126953125	0.072753906	0.075927734	0.013046464	0.07225147	0.074448764	0.02420343	0.083333336	0.08020833
../fasta/ref/bacteria/69/05/GCF_902705695.1_21877_MH06_genomic.fna.gz	../fasta/ref/bacteria/69/83/GCF_900083695.1_12045_6_61_genomic.fna.gz	31	131072	84.3558	0.014446896	0.014256114	0.009765625	0.01911	0.020019531	0.017333984	0.015380859	0.01763916	0.013183594	0.01196289	0.01264684	0.014769602	0.0126953125	0.010742187	0.013256698	0.01341204	0.020019531	0.061035156	0.076660156	0.01586914	0.06274414	0.079589844	0.015365835	0.059800107	0.081773095	0.026102941	0.07064951	0.09283088
../fasta/ref/bacteria/69/83/GCF_900983695.1_19944_6_162_genomic.fna.gz	../fasta/ref/bacteria/69/73/GCF_002073695.2_ASM207369v2_genomic.fna.gz	31	131072	82.9899	0.012923977	0.011998936	0.009277344	0.0130549	0.010253906	0.012207031	0.012084961	0.016113281	0.010253906	0.011230468	0.012042415	0.011667753	0.01171875	0.011230468	0.013383935	0.011588814	0.010253906	0.024902344	0.123046875	0.010253906	0.025146484	0.12817383	0.01060502	0.02684062	0.1203479	0.022242647	0.038541667	0.12763481
../fasta/ref/bacteria/69/53/GCF_001953695.1_ASM195369v1_genomic.fna.gz	../fasta/ref/bacteria/69/56/GCF_009856695.1_ASM985669v1_genomic.fna.gz	31	131072	83.1951	0.012161513	0.0102590695	0.010253906	0.0132512	0.009765625	0.0126953125	0.011474609	0.015075684	0.0068359375	0.009521483	0.010934016	0.01022648	0.0087890625	0.009765624	0.009715695	0.01030384	0.008300781	0.046875	0.08544922	0.0087890625	0.047851562	0.08251953	0.009628443	0.050888836	0.08653391	0.02175245	0.06262255	0.0963848
../fasta/ref/bacteria/69/85/GCF_013385695.1_ASM1338569v1_genomic.fna.gz	../fasta/ref/bacteria/69/70/GCF_903970695.1_ASM90397069v1_genomic.fna.gz	31	131072	87.3276	0.023539292	0.02342134	0.020996094	0.0224418	0.022949219	0.024414062	0.024658203	0.028625488	0.025878906	0.025390625	0.024358572	0.023385173	0.026367188	0.023925781	0.023384161	0.02386321	0.018066406	0.0703125	0.071777344	0.021972656	0.072509766	0.0703125	0.020859083	0.07200732	0.06871138	0.034681372	0.08492647	0.07855392
../fasta/ref/bacteria/69/88/GCF_022788695.1_ASM2278869v1_genomic.fna.gz	../fasta/ref/bacteria/69/05/GCF_020905695.1_ASM2090569v1_genomic.fna.gz	31	131072	87.8466	0.028019043	0.02735653	0.026367188	0.0214016	0.028808594	0.030761719	0.028076172	0.03277588	0.0234375	0.025390625	0.027291423	0.028769432	0.034179688	0.02758789	0.028634297	0.028773747	0.021972656	0.06298828	0.07714844	0.026367188	0.064941406	0.07739258	0.026230259	0.067124434	0.07933165	0.03995098	0.07640931	0.090073526
../fasta/ref/bacteria/69/53/GCF_014653695.1_ASM1465369v1_genomic.fna.gz	../fasta/ref/bacteria/34/65/GCF_003265345.1_ASM326534v1_genomic.fna.gz	31	131072	87.3212	0.023123924	0.023080267	0.025878906	0.0174724	0.026855469	0.024658203	0.023803711	0.027282715	0.023925781	0.024658203	0.02447905	0.024404123	0.022460938	0.024414062	0.023394268	0.021827491	0.021972656	0.09033203	0.06933594	0.021972656	0.091796875	0.06591797	0.023544671	0.09044022	0.059800107	0.034375	0.103063725	0.07285539
../fasta/ref/bacteria/69/51/GCF_014651695.1_ASM1465169v1_genomic.fna.gz	../fasta/ref/bacteria/02/82/GCF_003182025.1_ASM318202v1_genomic.fna.gz	31	131072	86.7039	0.021420298	0.021343289	0.018066406	0.0324902	0.025878906	0.022705078	0.021728516	0.024841309	0.023925781	0.0234375	0.022294216	0.021699335	0.0234375	0.0234375	0.023389028	0.024440696	0.0234375	0.06738281	0.08251953	0.024169922	0.0715332	0.076171875	0.023910888	0.07225147	0.0795758	0.034681372	0.08210784	0.09013481
../fasta/ref/bacteria/69/21/GCF_013821695.1_ASM1382169v1_genomic.fna.gz	../fasta/ref/bacteria/69/47/GCF_018447695.1_ASM1844769v1_genomic.fna.gz	31	131072	86.9987	0.02790112	0.027583284	0.028320312	0.0265693	0.029296875	0.029052734	0.03186035	0.033325195	0.01953125	0.022460938	0.024493424	0.026656795	0.024414062	0.02709961	0.026811097	0.028858835	0.02734375	0.079589844	0.095703125	0.028564453	0.080078125	0.095214844	0.028427558	0.06797894	0.088242926	0.036458332	0.07579657	0.09865196
../fasta/ref/bacteria/69/59/GCF_013359695.1_ASM1335969v1_genomic.fna.gz	../fasta/ref/bacteria/37/13/GCF_002113375.1_ASM211337v1_genomic.fna.gz	31	131072	87.0614	0.024831094	0.0245716	0.024902344	0.0350888	0.024902344	0.021484375	0.021850586	0.026489258	0.021972656	0.020751953	0.021802355	0.023500467	0.025878906	0.021972656	0.023755103	0.02300392	0.0234375	0.07519531	0.08691406	0.025390625	0.07739258	0.08081055	0.025986115	0.07322805	0.08238346	0.037132353	0.08125	0.09172794
../fasta/ref/bacteria/69/27/GCF_007827695.1_ASM782769v1_genomic.fna.gz	../fasta/ref/bacteria/37/02/GCF_002302375.1_ASM230237v1_genomic.fna.gz	31	131072	87.2882	0.022355124	0.02223956	0.024902344	0.0241933	0.025390625	0.024169922	0.022583008	0.026123047	0.01953125	0.020996094	0.02216818	0.02226084	0.022949219	0.022949219	0.020954972	0.021387223	0.018554688	0.076171875	0.07421875	0.018310547	0.07006836	0.07080078	0.019150073	0.06785687	0.07579156	0.030514706	0.074448526	0.08265931
../fasta/ref/bacteria/69/70/GCF_005670695.1_ASM567069v1_genomic.fna.gz	../fasta/ref/bacteria/11/31/GCF_010731115.1_ASM1073111v1_genomic.fna.gz	31	131072	88.6842	0.030044077	0.03001385	0.025878906	0.0400527	0.03125	0.027832031	0.029418945	0.03277588	0.026367188	0.029052734	0.027778648	0.02739617	0.032714844	0.03540039	0.032671925	0.031238208	0.028808594	0.06298828	0.07080078	0.03100586	0.06762695	0.0715332	0.030136568	0.07286183	0.07579156	0.04387255	0.082781866	0.090073526
../fasta/ref/bacteria/69/70/GCF_900170695.1_Hermans-110_genomic.fna.gz	../fasta/ref/bacteria/69/43/GCF_003143695.2_ASM314369v2_genomic.fna.gz	31	131072	86.6667	0.024550775	0.024308417	0.021484375	0.0241426	0.02734375	0.025146484	0.026489258	0.02734375	0.024414062	0.025878906	0.023383956	0.023470541	0.023925781	0.022949219	0.022297418	0.02445728	0.022949219	0.033203125	0.13476562	0.020996094	0.03881836	0.13305664	0.023422599	0.040512703	0.1269398	0.03370098	0.051593136	0.13805147
../fasta/ref/bacteria/69/43/GCF_023743695.1_ASM2374369v1_genomic.fna.gz	../fasta/ref/bacteria/69/63/GCF_001663695.1_ASM166369v1_genomic.fna.gz	31	131072	98.4582	0.024803437	0.02480129	0.02734375	0.0285431	0.03173828	0.027832031	0.026123047	0.02911377	0.024414062	0.026367188	0.026446002	0.024197493	0.020507812	0.021728516	0.02167802	0.02295631	0.019042969	0.049804688	0.100097656	0.024902344	0.052246094	0.103027344	0.025619898	0.05284199	0.099473566	0.03547794	0.06519608	0.110784315
../fasta/ref/bacteria/69/85/GCF_003385695.1_ASM338569v1_genomic.fna.gz	../fasta/ref/bacteria/34/04/GCF_900104345.1_IMG-taxon_2623620614_annotated_assembly_genomic.fna.gz	31	131072	88.8645	0.03865918	0.038628794	0.036132812	0.0455305	0.045410156	0.0390625	0.03552246	0.042297363	0.036621094	0.03930664	0.037554972	0.038653094	0.04296875	0.0390625	0.036449242	0.037936524	0.03466797	0.06591797	0.10205078	0.037597656	0.06591797	0.103271484	0.038437475	0.06871138	0.10093843	0.050735295	0.07947304	0.1122549
../fasta/ref/bacteria/69/83/GCF_000383695.1_ASM38369v1_genomic.fna.gz	../fasta/ref/bacteria/34/77/GCF_000377345.1_ASM37734v1_genomic.fna.gz	31	131072	85.6367	0.031871106	0.031128742	0.038085938	0.017322	0.03564453	0.03491211	0.033569336	0.036315918	0.026367188	0.02734375	0.02973709	0.029897809	0.030761719	0.03173828	0.033155028	0.032164995	0.030273438	0.04638672	0.11621094	0.033935547	0.048095703	0.11328125	0.0330663	0.051255055	0.11046006	0.041789215	0.064644605	0.122794114
../fasta/ref/bacteria/69/53/GCF_016653695.1_ASM1665369v1_genomic.fna.gz	../fasta/ref/bacteria/69/50/GCF_002850695.3_ASM285069v3_genomic.fna.gz	31	131072	88.7708	0.042520665	0.033001043	0.027832031	0.0350904	0.03466797	0.033935547	0.034423828	0.04034424	0.03857422	0.036865234	0.037801433	0.037705354	0.03173828	0.03564453	0.039143085	0.039155792	0.03955078	0.076171875	0.064941406	0.03930664	0.07421875	0.06738281	0.037216753	0.06883345	0.06846723	0.046691176	0.07751226	0.07610294
../fasta/ref/bacteria/69/51/GCF_019351695.1_ASM1935169v1_genomic.fna.gz	../fasta/ref/bacteria/69/27/GCF_016427695.1_ASM1642769v1_genomic.fna.gz	31	131072	87.6363	0.036404815	0.036201693	0.040527344	0.0442434	0.04248047	0.03955078	0.036376953	0.041259766	0.03466797	0.035888672	0.03388424	0.033574082	0.041015625	0.03930664	0.035593674	0.036131255	0.032226562	0.076660156	0.09277344	0.034179688	0.07373047	0.088134766	0.03465324	0.07347219	0.08641184	0.045833334	0.0810049	0.0963848
../fasta/ref/bacteria/69/51/GCF_017151695.1_ASM1715169v1_genomic.fna.gz	../fasta/ref/bacteria/27/31/GCF_009931275.1_ASM993127v1_genomic.fna.gz	31	131072	82.9763	0.030424409	0.02996122	0.025878906	0.0371953	0.02734375	0.02734375	0.027709961	0.033447266	0.03515625	0.03540039	0.030468902	0.029566213	0.028320312	0.029785156	0.030227514	0.03164861	0.025878906	0.06640625	0.099121094	0.026611328	0.06640625	0.09106445	0.025497826	0.06407263	0.08665598	0.038909312	0.07469363	0.09718137
../fasta/ref/bacteria/69/27/GCF_016027695.1_ASM1602769v1_genomic.fna.gz	../fasta/ref/bacteria/69/75/GCF_900075695.1_11983_6_30_genomic.fna.gz	31	131072	88.4157	0.036985487	0.036666844	0.03955078	0.0382339	0.044433594	0.041259766	0.037719727	0.03955078	0.03515625	0.033447266	0.034479957	0.034067057	0.040527344	0.037353516	0.038278338	0.038428925	0.034179688	0.068847656	0.078125	0.037353516	0.07055664	0.08105469	0.034897383	0.07066453	0.0839704	0.048713237	0.080085784	0.09822304
../fasta/ref/bacteria/69/75/GCF_019775695.1_ASM1977569v1_genomic.fna.gz	../fasta/ref/bacteria/69/73/GCF_017973695.1_ASM1797369v1_genomic.fna.gz	31	131072	88.416	0.03504793	0.033995215	0.037109375	0.0273837	0.037109375	0.03149414	0.03515625	0.03857422	0.03173828	0.029785156	0.03290157	0.032538787	0.026367188	0.030517578	0.028149312	0.032427967	0.03466797	0.07421875	0.076660156	0.03173828	0.083496094	0.06933594	0.031113146	0.081040666	0.07249561	0.0435049	0.089705884	0.0841299
../fasta/ref/bacteria/69/78/GCF_017378695.1_ASM1737869v1_genomic.fna.gz	../fasta/ref/bacteria/34/41/GCF_003841345.1_ASM384134v1_genomic.fna.gz	31	131072	87.6564	0.033424087	0.032750476	0.037597656	0.0335688	0.026367188	0.029052734	0.03112793	0.038269043	0.036132812	0.033691406	0.03462469	0.032790437	0.037597656	0.037109375	0.035847176	0.03605964	0.03173828	0.041992188	0.10253906	0.029052734	0.044433594	0.10620117	0.03074693	0.046982527	0.10997177	0.043382354	0.056495097	0.12009804
../fasta/ref/bacteria/69/46/GCF_001746695.1_ASM174669v1_genomic.fna.gz	../fasta/ref/bacteria/69/01/GCF_016801695.1_ASM1680169v1_genomic.fna.gz	31	131072	89.6803	0.03721344	0.03600706	0.041992188	0.0378905	0.03857422	0.040527344	0.040771484	0.045654297	0.040039062	0.040771484	0.039020542	0.035931733	0.037109375	0.03515625	0.036701962	0.039133355	0.038085938	0.06738281	0.0625	0.038330078	0.06640625	0.0625	0.037949186	0.067124434	0.063218124	0.048713237	0.080269605	0.07224265
../fasta/ref/bacteria/69/41/GCF_014841695.1_ASM1484169v1_genomic.fna.gz	../fasta/ref/bacteria/80/41/GCF_014841805.1_ASM1484180v1_genomic.fna.gz	31	131072	89.2661	0.03939259	0.0391962	0.036132812	0.0338752	0.04248047	0.03564453	0.03918457	0.0435791	0.041503906	0.041503906	0.04023509	0.039992087	0.036621094	0.037841797	0.039753325	0.038825043	0.041503906	0.0703125	0.08251953	0.040039062	0.07885742	0.08251953	0.03868162	0.081162736	0.081284806	0.050490197	0.09319853	0.09368873
../fasta/ref/bacteria/69/80/GCF_007680695.1_ASM768069v1_genomic.fna.gz	../fasta/ref/bacteria/69/70/GCF_022570695.1_ASM2257069v1_genomic.fna.gz	31	131072	88.7769	0.0449233	0.04439372	0.047851562	0.0403485	0.044921875	0.044921875	0.043945312	0.047851562	0.0546875	0.049072266	0.05170872	0.048219323	0.041503906	0.043945312	0.041338384	0.043215282	0.038085938	0.0703125	0.10498047	0.038085938	0.06738281	0.103759766	0.039414052	0.070542455	0.0958114	0.05269608	0.08474265	0.108149506
../fasta/ref/bacteria/69/75/GCF_002075695.1_ASM207569v1_genomic.fna.gz	../fasta/ref/bacteria/69/78/GCF_002978695.1_ASM297869v1_genomic.fna.gz	31	131072	89.6561	0.044230185	0.04389814	0.048339844	0.0437683	0.048828125	0.045410156	0.045410156	0.048828125	0.040527344	0.046142578	0.043166738	0.041009814	0.044921875	0.04296875	0.045359094	0.046073373	0.04345703	0.07421875	0.08544922	0.043945312	0.07470703	0.091308594	0.045273516	0.077500574	0.09703212	0.057843138	0.08884804	0.10753676
../fasta/ref/bacteria/69/43/GCF_003443695.1_ASM344369v1_genomic.fna.gz	../fasta/ref/bacteria/37/09/GCF_900109375.1_IMG-taxon_2622736580_annotated_assembly_genomic.fna.gz	31	131072	88.2704	0.048668936	0.04853456	0.052734375	0.038086	0.047851562	0.046875	0.046020508	0.050354004	0.045898438	0.049560547	0.046826325	0.048255812	0.05126953	0.05102539	0.048663545	0.048642572	0.049804688	0.09716797	0.07910156	0.052734375	0.095458984	0.08227539	0.050278477	0.09336995	0.081773095	0.059865195	0.10055147	0.09491421
../fasta/ref/bacteria/69/41/GCF_020341695.1_ASM2034169v1_genomic.fna.gz	../fasta/ref/bacteria/69/48/GCF_015548695.1_ASM1554869v1_genomic.fna.gz	31	131072	88.6417	0.048384536	0.048279576	0.04736328	0.0548227	0.041015625	0.045166016	0.04748535	0.05065918	0.04345703	0.045410156	0.04927115	0.048578054	0.049316406	0.049560547	0.04768154	0.04769678	0.043945312	0.08984375	0.072753906	0.046142578	0.09008789	0.07495117	0.046494238	0.09068437	0.0751812	0.05949755	0.10300245	0.08529412
../fasta/ref/bacteria/69/41/GCF_014141695.1_ASM1414169v1_genomic.fna.gz	../fasta/ref/bacteria/85/14/GCF_022214855.1_ASM2221485v1_genomic.fna.gz	31	131072	87.5721	0.037122063	0.036919612	0.03955078	0.0403251	0.03564453	0.0390625	0.040161133	0.04321289	0.04248047	0.039794922	0.041336313	0.041197658	0.044433594	0.042236328	0.0408515	0.040158447	0.037597656	0.06591797	0.075683594	0.032958984	0.0703125	0.079589844	0.03074693	0.06688029	0.07627985	0.043688726	0.078431375	0.08547794
../fasta/ref/bacteria/69/14/GCF_001814695.1_ASM181469v1_genomic.fna.gz	../fasta/ref/bacteria/37/74/GCF_001074375.1_ASM107437v1_genomic.fna.gz	31	131072	89.0685	0.046431296	0.046403836	0.04736328	0.0441138	0.041992188	0.045410156	0.045654297	0.048217773	0.044433594	0.045410156	0.047925066	0.04441187	0.043945312	0.044921875	0.046828132	0.048400503	0.041503906	0.0625	0.12548828	0.044921875	0.06201172	0.13427734	0.046494238	0.061509117	0.13682765	0.059068628	0.068627454	0.14852941
../fasta/ref/bacteria/69/60/GCF_902460695.1_2010-33561_genomic.fna.gz	../fasta/ref/bacteria/69/48/GCF_003048695.2_ASM304869v2_genomic.fna.gz	31	131072	88.7133	0.04101994	0.03968094	0.037109375	0.0406643	0.037109375	0.037597656	0.036621094	0.042663574	0.034179688	0.034179688	0.038403004	0.03870039	0.044921875	0.04345703	0.041333877	0.044416882	0.041992188	0.05810547	0.12451172	0.037597656	0.05493164	0.13574219	0.038803693	0.054551	0.13585107	0.050857842	0.064644605	0.1444853
../fasta/ref/bacteria/69/60/GCF_002760695.1_ASM276069v1_genomic.fna.gz	../fasta/ref/bacteria/69/68/GCF_014168695.1_ASM1416869v1_genomic.fna.gz	31	131072	89.0468	0.046861947	0.04670724	0.044921875	0.0567972	0.04296875	0.04736328	0.048217773	0.051940918	0.05419922	0.048095703	0.0463421	0.045284994	0.04638672	0.047851562	0.045728333	0.04423657	0.049804688	0.07519531	0.099121094	0.052734375	0.07885742	0.095703125	0.04808118	0.074448764	0.09336995	0.059436273	0.085171565	0.10692402
../fasta/ref/bacteria/69/63/GCF_004363695.1_ASM436369v1_genomic.fna.gz	../fasta/ref/bacteria/83/59/GCF_003259835.1_ASM325983v1_genomic.fna.gz	31	131072	88.9113	0.04139125	0.041292425	0.03955078	0.0368632	0.03955078	0.040039062	0.03845215	0.04321289	0.04638672	0.045898438	0.043036286	0.04539643	0.048339844	0.044677734	0.04486886	0.044297826	0.03125	0.0703125	0.12402344	0.038085938	0.071777344	0.12036133	0.038315404	0.06834516	0.11570916	0.050980393	0.07573529	0.12567402
../fasta/ref/bacteria/69/31/GCF_019931695.1_ASM1993169v1_genomic.fna.gz	../fasta/ref/bacteria/69/94/GCF_000694695.1_Kleb_pneu_MGH_73_V1_genomic.fna.gz	31	131072	86.883	0.04269793	0.04120243	0.029785156	0.048453	0.05029297	0.044921875	0.04309082	0.044799805	0.03955078	0.04345703	0.042796634	0.041392498	0.04638672	0.040283203	0.04133278	0.04040186	0.040039062	0.07861328	0.068847656	0.041992188	0.08203125	0.078125	0.043564506	0.081528954	0.0826276	0.053492647	0.089154415	0.09227941
