#G1	G2	K	sketchsize	ANI	WJI	JI	Mash	Dash1	BD8	BD4	BD2	BD1	SS8	SS4	SS2	SS1	FSS8	FSS4	FSS2	FSS1	PMH8Exact	PMH8-50000000	PMH8-500000	PMH4Exact	PMH4-50000000	PMH4-500000	PMH2Exact	PMH2-50000000	PMH2-500000	PMH1Exact	PMH1-50000000	PMH1-500000
../fasta/ref/bacteria/69/83/GCF_900983695.1_19944_6_162_genomic.fna.gz	../fasta/ref/bacteria/69/73/GCF_002073695.2_ASM207369v2_genomic.fna.gz	21	32768	82.9899	0.01736114	0.016257	0.01171875	0.0121833	0.03515625	0.025390625	0.023925781	0.022949219	0.01171875	0.013671874	0.018514285	0.018893318	0.005859375	0.0078124995	0.014607459	0.013399979	0.017578125	0.03125	0.1328125	0.015625	0.032226562	0.123046875	0.01170367	0.029770352	0.12059205	0.027205883	0.038235296	0.13872549
../fasta/ref/bacteria/69/53/GCF_001953695.1_ASM195369v1_genomic.fna.gz	../fasta/ref/bacteria/69/56/GCF_009856695.1_ASM985669v1_genomic.fna.gz	21	32768	83.1951	0.022397764	0.019977914	0.01953125	0.00674185	0.01953125	0.0146484375	0.014160156	0.020751953	0.02734375	0.022460938	0.022911603	0.019639982	0.021484375	0.017578125	0.019978074	0.021570869	0.017578125	0.056640625	0.10546875	0.0126953125	0.059570312	0.09765625	0.016586557	0.06297398	0.08934157	0.024754902	0.07818627	0.101715684
../fasta/ref/bacteria/69/85/GCF_013385695.1_ASM1338569v1_genomic.fna.gz	../fasta/ref/bacteria/69/70/GCF_903970695.1_ASM90397069v1_genomic.fna.gz	21	32768	87.3276	0.044800106	0.044456787	0.04296875	0.046283	0.046875	0.045898438	0.04345703	0.04663086	0.041015625	0.049804688	0.041950904	0.04644787	0.052734375	0.043945312	0.04438772	0.04030371	0.056640625	0.10546875	0.072265625	0.046875	0.09082031	0.0703125	0.047837034	0.09031815	0.07273976	0.05857843	0.101960786	0.08137255
../fasta/ref/bacteria/69/88/GCF_022788695.1_ASM2278869v1_genomic.fna.gz	../fasta/ref/bacteria/69/05/GCF_020905695.1_ASM2090569v1_genomic.fna.gz	21	32768	87.8466	0.05150836	0.050581615	0.044921875	0.0577813	0.05078125	0.05078125	0.045898438	0.053466797	0.060546875	0.059570312	0.056598876	0.051180385	0.046875	0.053710938	0.052211065	0.05683875	0.041015625	0.08203125	0.0859375	0.045898438	0.08496094	0.08105469	0.05271992	0.084946975	0.081040666	0.0632353	0.09411765	0.09411765
../fasta/ref/bacteria/69/53/GCF_014653695.1_ASM1465369v1_genomic.fna.gz	../fasta/ref/bacteria/34/65/GCF_003265345.1_ASM326534v1_genomic.fna.gz	21	32768	87.3212	0.04590037	0.045705967	0.044921875	0.0558655	0.041015625	0.041015625	0.038085938	0.045654297	0.044921875	0.043945312	0.053159766	0.04697767	0.05859375	0.044921875	0.047800086	0.045588404	0.0390625	0.13085938	0.0625	0.044921875	0.125	0.068359375	0.04588388	0.12059205	0.06688029	0.057843138	0.11862745	0.080637254
../fasta/ref/bacteria/69/51/GCF_014651695.1_ASM1465169v1_genomic.fna.gz	../fasta/ref/bacteria/02/82/GCF_003182025.1_ASM318202v1_genomic.fna.gz	21	32768	86.7039	0.042943172	0.042726796	0.03125	0.0477105	0.017578125	0.028320312	0.032226562	0.03466797	0.037109375	0.03515625	0.03951276	0.04093447	0.04296875	0.057617188	0.050257448	0.045376625	0.037109375	0.087890625	0.091796875	0.03515625	0.09277344	0.083984375	0.040024415	0.09031815	0.08201724	0.050980393	0.097794116	0.09313726
../fasta/ref/bacteria/69/21/GCF_013821695.1_ASM1382169v1_genomic.fna.gz	../fasta/ref/bacteria/69/47/GCF_018447695.1_ASM1844769v1_genomic.fna.gz	21	32768	86.9987	0.049667682	0.049085148	0.05078125	0.0278816	0.0546875	0.045898438	0.046875	0.051513672	0.0625	0.049804688	0.050250266	0.050204888	0.03515625	0.041992188	0.04487546	0.045733392	0.056640625	0.072265625	0.076171875	0.059570312	0.07910156	0.08984375	0.055649653	0.081040666	0.08445869	0.060539216	0.09387255	0.106617644
../fasta/ref/bacteria/69/59/GCF_013359695.1_ASM1335969v1_genomic.fna.gz	../fasta/ref/bacteria/37/13/GCF_002113375.1_ASM211337v1_genomic.fna.gz	21	32768	87.0614	0.048316933	0.04702379	0.041015625	0.0732174	0.048828125	0.044921875	0.049804688	0.05517578	0.044921875	0.046875	0.04342194	0.043323077	0.0546875	0.043945312	0.044396717	0.04765632	0.052734375	0.107421875	0.091796875	0.048828125	0.09863281	0.08203125	0.0449073	0.10447852	0.077622645	0.05759804	0.108333334	0.085539214
../fasta/ref/bacteria/69/27/GCF_007827695.1_ASM782769v1_genomic.fna.gz	../fasta/ref/bacteria/37/02/GCF_002302375.1_ASM230237v1_genomic.fna.gz	21	32768	87.2882	0.046966437	0.046634965	0.044921875	0.0627751	0.04296875	0.040039062	0.04736328	0.052246094	0.052734375	0.045898438	0.049760334	0.055772774	0.052734375	0.044921875	0.045857076	0.04833344	0.037109375	0.0625	0.072265625	0.040039062	0.078125	0.07714844	0.047348745	0.08592355	0.06688029	0.054656863	0.09754902	0.083333336
../fasta/ref/bacteria/69/70/GCF_005670695.1_ASM567069v1_genomic.fna.gz	../fasta/ref/bacteria/11/31/GCF_010731115.1_ASM1073111v1_genomic.fna.gz	21	32768	88.6842	0.059250362	0.059062067	0.056640625	0.0600339	0.07421875	0.078125	0.06738281	0.06738281	0.068359375	0.05859375	0.05561927	0.058332723	0.056640625	0.0546875	0.053174343	0.052385684	0.0625	0.091796875	0.091796875	0.064453125	0.08984375	0.078125	0.06492714	0.096177615	0.07908751	0.07622549	0.099509805	0.08676471
../fasta/ref/bacteria/69/70/GCF_900170695.1_Hermans-110_genomic.fna.gz	../fasta/ref/bacteria/69/43/GCF_003143695.2_ASM314369v2_genomic.fna.gz	21	32768	86.6667	0.04578003	0.045307253	0.05078125	0.0641938	0.04296875	0.041015625	0.04345703	0.043701172	0.0546875	0.049804688	0.044392265	0.043120068	0.03515625	0.037109375	0.039508365	0.038635198	0.048828125	0.06640625	0.103515625	0.044921875	0.06738281	0.10839844	0.03807126	0.065903716	0.118638895	0.053431373	0.078431375	0.13946079
../fasta/ref/bacteria/69/43/GCF_023743695.1_ASM2374369v1_genomic.fna.gz	../fasta/ref/bacteria/69/63/GCF_001663695.1_ASM166369v1_genomic.fna.gz	21	32768	98.4582	0.025644891	0.025635526	0.02734375	0.0148778	0.021484375	0.026367188	0.024414062	0.028320312	0.029296875	0.025390625	0.026815841	0.022523588	0.037109375	0.030273438	0.024378115	0.02518916	0.037109375	0.0546875	0.115234375	0.02734375	0.053710938	0.11328125	0.027817197	0.052231632	0.10252537	0.03872549	0.06764706	0.11299019
../fasta/ref/bacteria/69/85/GCF_003385695.1_ASM338569v1_genomic.fna.gz	../fasta/ref/bacteria/34/04/GCF_900104345.1_IMG-taxon_2623620614_annotated_assembly_genomic.fna.gz	21	32768	88.8645	0.07021289	0.07007592	0.076171875	0.0768901	0.078125	0.06542969	0.072753906	0.075683594	0.044921875	0.053710938	0.0605042	0.06593174	0.0703125	0.08203125	0.07857028	0.07164175	0.0703125	0.076171875	0.109375	0.078125	0.09082031	0.11621094	0.07273976	0.10057221	0.10838483	0.08357843	0.10465686	0.11838235
../fasta/ref/bacteria/69/83/GCF_000383695.1_ASM38369v1_genomic.fna.gz	../fasta/ref/bacteria/34/77/GCF_000377345.1_ASM37734v1_genomic.fna.gz	21	32768	85.6367	0.051257093	0.05000592	0.04296875	0.0582717	0.04296875	0.047851562	0.05078125	0.05053711	0.046875	0.060546875	0.051228132	0.05201612	0.056640625	0.056640625	0.047817346	0.044570293	0.044921875	0.0703125	0.103515625	0.049804688	0.06933594	0.09375	0.05711452	0.06883345	0.1010605	0.06102941	0.07818627	0.11936274
../fasta/ref/bacteria/69/53/GCF_016653695.1_ASM1665369v1_genomic.fna.gz	../fasta/ref/bacteria/69/50/GCF_002850695.3_ASM285069v3_genomic.fna.gz	21	32768	88.7708	0.069652565	0.058931112	0.0703125	0.0760937	0.0546875	0.07128906	0.07324219	0.072021484	0.064453125	0.072265625	0.070756465	0.06847306	0.080078125	0.08300781	0.070767	0.06472706	0.068359375	0.10546875	0.068359375	0.061523438	0.09863281	0.0703125	0.06346227	0.09031815	0.06736858	0.06838235	0.09681372	0.080882356
../fasta/ref/bacteria/69/51/GCF_019351695.1_ASM1935169v1_genomic.fna.gz	../fasta/ref/bacteria/69/27/GCF_016427695.1_ASM1642769v1_genomic.fna.gz	21	32768	87.6363	0.06124317	0.06062397	0.04296875	0.0862291	0.052734375	0.052734375	0.060058594	0.064453125	0.0703125	0.059570312	0.06587733	0.061144907	0.06640625	0.06347656	0.061970536	0.060790922	0.0546875	0.095703125	0.107421875	0.059570312	0.1015625	0.08984375	0.057602808	0.09764248	0.08299382	0.07230392	0.1120098	0.09313726
../fasta/ref/bacteria/69/51/GCF_017151695.1_ASM1715169v1_genomic.fna.gz	../fasta/ref/bacteria/27/31/GCF_009931275.1_ASM993127v1_genomic.fna.gz	21	32768	82.9763	0.032385226	0.031723358	0.0234375	0.0385907	0.03515625	0.037109375	0.03564453	0.036865234	0.041015625	0.0390625	0.03512022	0.0335996	0.029296875	0.032226562	0.03463244	0.031803526	0.025390625	0.037109375	0.06640625	0.026367188	0.05078125	0.08886719	0.03416495	0.05271992	0.09129473	0.045588236	0.06666667	0.101715684
../fasta/ref/bacteria/69/27/GCF_016027695.1_ASM1602769v1_genomic.fna.gz	../fasta/ref/bacteria/69/75/GCF_900075695.1_11983_6_30_genomic.fna.gz	21	32768	88.4157	0.064271055	0.063539624	0.056640625	0.0595345	0.072265625	0.06738281	0.06201172	0.06640625	0.080078125	0.078125	0.06831568	0.06530071	0.083984375	0.076171875	0.06929336	0.07130063	0.06640625	0.107421875	0.08984375	0.052734375	0.107421875	0.087890625	0.061509117	0.09422446	0.09129473	0.068627454	0.103431374	0.09583333
../fasta/ref/bacteria/69/75/GCF_019775695.1_ASM1977569v1_genomic.fna.gz	../fasta/ref/bacteria/69/73/GCF_017973695.1_ASM1797369v1_genomic.fna.gz	21	32768	88.416	0.06266491	0.059902046	0.05078125	0.0576775	0.05859375	0.055664062	0.05419922	0.061279297	0.060546875	0.06933594	0.06734756	0.059493143	0.076171875	0.06640625	0.064413294	0.0640377	0.083984375	0.115234375	0.076171875	0.083984375	0.11816406	0.07519531	0.0707866	0.11375601	0.069810025	0.0747549	0.118872546	0.080882356
../fasta/ref/bacteria/69/78/GCF_017378695.1_ASM1737869v1_genomic.fna.gz	../fasta/ref/bacteria/34/41/GCF_003841345.1_ASM384134v1_genomic.fna.gz	21	32768	87.6564	0.05578679	0.054845985	0.0703125	0.0467199	0.056640625	0.055664062	0.05810547	0.05883789	0.0703125	0.0625	0.06587635	0.06257282	0.0546875	0.0546875	0.056111507	0.05557128	0.03515625	0.072265625	0.115234375	0.043945312	0.0625	0.11816406	0.04588388	0.065903716	0.11375601	0.060294118	0.07769608	0.12205882
../fasta/ref/bacteria/69/46/GCF_001746695.1_ASM174669v1_genomic.fna.gz	../fasta/ref/bacteria/69/01/GCF_016801695.1_ASM1680169v1_genomic.fna.gz	21	32768	89.6803	0.07011454	0.0682409	0.087890625	0.0900751	0.05859375	0.057617188	0.07421875	0.075927734	0.068359375	0.08300781	0.07759323	0.08187397	0.0546875	0.059570312	0.05904522	0.0641024	0.04296875	0.09375	0.056640625	0.049804688	0.091796875	0.055664062	0.0536965	0.08787671	0.057602808	0.08112745	0.10367647	0.06348039
../fasta/ref/bacteria/69/41/GCF_014841695.1_ASM1484169v1_genomic.fna.gz	../fasta/ref/bacteria/80/41/GCF_014841805.1_ASM1484180v1_genomic.fna.gz	21	32768	89.2661	0.07094003	0.0699997	0.068359375	0.0728239	0.0703125	0.07714844	0.080078125	0.07543945	0.078125	0.07324219	0.06588028	0.07113835	0.056640625	0.061523438	0.062459424	0.0670656	0.05859375	0.095703125	0.095703125	0.064453125	0.09082031	0.0859375	0.0751812	0.088853285	0.08445869	0.0882353	0.10882353	0.10073529
../fasta/ref/bacteria/69/80/GCF_007680695.1_ASM768069v1_genomic.fna.gz	../fasta/ref/bacteria/69/70/GCF_022570695.1_ASM2257069v1_genomic.fna.gz	21	32768	88.7769	0.07600373	0.07498437	0.064453125	0.0773039	0.091796875	0.09082031	0.08496094	0.083496094	0.107421875	0.08984375	0.08540894	0.08415926	0.091796875	0.091796875	0.0854087	0.08478306	0.06640625	0.1015625	0.076171875	0.06542969	0.09277344	0.08984375	0.0707866	0.096665904	0.09129473	0.07745098	0.0997549	0.10931373
../fasta/ref/bacteria/69/75/GCF_002075695.1_ASM207569v1_genomic.fna.gz	../fasta/ref/bacteria/69/78/GCF_002978695.1_ASM297869v1_genomic.fna.gz	21	32768	89.6561	0.079282254	0.07839335	0.068359375	0.0758161	0.0546875	0.06933594	0.07373047	0.080566406	0.0703125	0.064453125	0.07172344	0.07546998	0.087890625	0.08691406	0.088830404	0.084969595	0.08203125	0.078125	0.080078125	0.08691406	0.083984375	0.07714844	0.07859922	0.096665904	0.084946975	0.09142157	0.11740196	0.10294118
../fasta/ref/bacteria/69/43/GCF_003443695.1_ASM344369v1_genomic.fna.gz	../fasta/ref/bacteria/37/09/GCF_900109375.1_IMG-taxon_2622736580_annotated_assembly_genomic.fna.gz	21	32768	88.2704	0.07599405	0.075731255	0.083984375	0.0697224	0.0625	0.06933594	0.078125	0.07836914	0.07421875	0.076171875	0.07515381	0.07869539	0.07421875	0.09277344	0.08833591	0.08348035	0.076171875	0.099609375	0.09375	0.07714844	0.10253906	0.08886719	0.07566949	0.10447852	0.09422446	0.09019608	0.10980392	0.099509805
../fasta/ref/bacteria/69/41/GCF_020341695.1_ASM2034169v1_genomic.fna.gz	../fasta/ref/bacteria/69/48/GCF_015548695.1_ASM1554869v1_genomic.fna.gz	21	32768	88.6417	0.072103314	0.07189427	0.0703125	0.0614274	0.078125	0.06640625	0.06640625	0.07739258	0.0625	0.06933594	0.06733985	0.06931829	0.08984375	0.076171875	0.08539727	0.076943755	0.08203125	0.103515625	0.072265625	0.076171875	0.08886719	0.072265625	0.07127489	0.10252537	0.08055238	0.07745098	0.11666667	0.09264706
../fasta/ref/bacteria/69/41/GCF_014141695.1_ASM1414169v1_genomic.fna.gz	../fasta/ref/bacteria/85/14/GCF_022214855.1_ASM2221485v1_genomic.fna.gz	21	32768	87.5721	0.05704833	0.05656984	0.0625	0.0496111	0.05078125	0.055664062	0.05810547	0.06274414	0.052734375	0.064453125	0.062461965	0.063574366	0.0390625	0.055664062	0.05806287	0.06469744	0.041015625	0.0703125	0.087890625	0.040039062	0.06542969	0.08691406	0.04148928	0.07615778	0.077134356	0.05392157	0.090441175	0.084803924
../fasta/ref/bacteria/69/14/GCF_001814695.1_ASM181469v1_genomic.fna.gz	../fasta/ref/bacteria/37/74/GCF_001074375.1_ASM107437v1_genomic.fna.gz	21	32768	89.0685	0.074109115	0.07403758	0.095703125	0.0648226	0.072265625	0.076171875	0.080566406	0.07446289	0.044921875	0.06640625	0.06587425	0.066082306	0.06640625	0.07421875	0.07466695	0.071526445	0.072265625	0.076171875	0.13476562	0.07519531	0.076171875	0.13867188	0.0751812	0.08299382	0.12596323	0.087990195	0.09754902	0.14117648
../fasta/ref/bacteria/69/60/GCF_902460695.1_2010-33561_genomic.fna.gz	../fasta/ref/bacteria/69/48/GCF_003048695.2_ASM304869v2_genomic.fna.gz	21	32768	88.7133	0.07094735	0.06934298	0.064453125	0.0716744	0.072265625	0.078125	0.07910156	0.08325195	0.0546875	0.06640625	0.07270436	0.07507838	0.08203125	0.072265625	0.08101612	0.07788554	0.052734375	0.060546875	0.15039062	0.0546875	0.068359375	0.13183594	0.059555963	0.07420462	0.1264515	0.07328431	0.09142157	0.14583333
../fasta/ref/bacteria/69/60/GCF_002760695.1_ASM276069v1_genomic.fna.gz	../fasta/ref/bacteria/69/68/GCF_014168695.1_ASM1416869v1_genomic.fna.gz	21	32768	89.0468	0.076644726	0.076303616	0.056640625	0.0737269	0.060546875	0.060546875	0.064453125	0.075927734	0.0703125	0.08496094	0.08492089	0.0818812	0.052734375	0.0703125	0.07271106	0.07413036	0.083984375	0.08984375	0.13085938	0.080078125	0.1015625	0.10839844	0.0751812	0.09861906	0.09422446	0.08872549	0.10759804	0.10122549
../fasta/ref/bacteria/69/63/GCF_004363695.1_ASM436369v1_genomic.fna.gz	../fasta/ref/bacteria/83/59/GCF_003259835.1_ASM325983v1_genomic.fna.gz	21	32768	88.9113	0.073140875	0.07288593	0.0703125	0.0714881	0.060546875	0.06347656	0.068847656	0.07836914	0.080078125	0.07324219	0.07808264	0.0781606	0.1015625	0.09277344	0.08540981	0.08295146	0.087890625	0.060546875	0.1015625	0.080078125	0.08203125	0.115234375	0.077622645	0.081528954	0.11326772	0.0870098	0.09117647	0.124509804
../fasta/ref/bacteria/69/31/GCF_019931695.1_ASM1993169v1_genomic.fna.gz	../fasta/ref/bacteria/69/94/GCF_000694695.1_Kleb_pneu_MGH_73_V1_genomic.fna.gz	21	32768	86.883	0.061769493	0.059905186	0.06640625	0.0768113	0.05859375	0.05078125	0.05517578	0.060058594	0.07421875	0.07324219	0.06881152	0.06513089	0.056640625	0.055664062	0.05854126	0.056410044	0.06640625	0.068359375	0.083984375	0.05859375	0.08691406	0.09082031	0.057602808	0.08592355	0.081528954	0.06544118	0.09852941	0.09338235
../fasta/ref/bacteria/69/11/GCF_001811695.1_ASM181169v1_genomic.fna.gz	../fasta/ref/bacteria/69/33/GCF_019733695.1_ASM1973369v1_genomic.fna.gz	21	32768	89.2838	0.08286307	0.082587965	0.09765625	0.0606581	0.087890625	0.083984375	0.08105469	0.08886719	0.103515625	0.09863281	0.0898052	0.090249576	0.109375	0.10449219	0.09712193	0.090725824	0.087890625	0.107421875	0.095703125	0.08496094	0.111328125	0.07910156	0.07908751	0.10594339	0.081040666	0.10147059	0.12328431	0.094607845
